iso,sector,units,X1860,X1861,X1862,X1863,X1864,X1865,X1866,X1867,X1868,X1869,X1870,X1871,X1872,X1873,X1874,X1875,X1876,X1877,X1878,X1879,X1880,X1881,X1882,X1883,X1884,X1885,X1886,X1887,X1888,X1889,X1890,X1891,X1892,X1893,X1894,X1895,X1896,X1897,X1898,X1899,X1900,X1901,X1902,X1903,X1904,X1905,X1906,X1907,X1908,X1909,X1910,X1911,X1912,X1913,X1914,X1915,X1916,X1917,X1918,X1919,X1920,X1921,X1922,X1923,X1924,X1925,X1926,X1927,X1928,X1929,X1930,X1931,X1932,X1933,X1934,X1935,X1936,X1937,X1938,X1939,X1940,X1941,X1942,X1943,X1944,X1945,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004
asm,3D_Soil-emissions,Tg N/y/cap,0.024123893,0.023826067,0.023535505,0.023251945,0.022975136,0.02270484,0.022440831,0.02218289,0.021930812,0.021684398,0.02144346,0.021178726,0.020920449,0.020668396,0.020422343,0.02018208,0.019947405,0.019718125,0.019494055,0.019275021,0.019060854,0.018825535,0.018595955,0.018371907,0.018153194,0.017939627,0.017731027,0.017527222,0.017328049,0.017133352,0.033885962,0.033467617,0.033059475,0.032661168,0.032272345,0.047839005,0.047282738,0.046739258,0.04620813,0.045688938,0.060241711,0.059497986,0.058772401,0.058064299,0.057373058,0.056698081,0.056038801,0.069243345,0.068456489,0.081224778,0.080322281,0.09187189,0.090105123,0.088405026,0.09916331,0.09736034,0.107574483,0.105687212,0.103865018,0.113449549,0.111558723,0.120308427,0.128721604,0.14734171,0.154942671,0.172408936,0.179290805,0.185931205,0.192342626,0.20799084,0.204524326,0.200514045,0.187719006,0.184177137,0.18076645,0.177479787,0.190911506,0.203871936,0.216385455,0.228474786,0.24016114,0.244247237,0.240898978,0.244620057,0.248048252,0.244936411,0.24810292,0.251046514,0.248150153,0.250898599,0.253472039,0.28504794,0.317249143,0.350556318,0.385219727,0.421191515,0.452995368,0.484768077,0.515148424,0.542348827,0.564661203,0.629944331,0.681882754,0.731161175,0.77089115,0.81214389,0.888157895,0.959547699,1.027582477,1.093368401,1.157848454,1.225103883,1.288171288,1.354518508,1.417381574,1.483362288,1.569661995,1.658520691,1.739270214,1.812440796,1.867143209,1.860367893,1.839378238,1.813908475,1.783108234,1.755548195,1.726460144,1.700904636,1.675406933,1.656028602,1.638891251,1.599867711,1.568643265,1.539674717,1.515239253,1.490335515,1.487223232,1.485202577,1.483031897,1.484991545,1.489864747,1.490305281,1.495002469,1.502105993,1.516992339
atg,3D_Soil-emissions,Tg N/y/cap,0.002730956,0.002740916,0.00275095,0.002761057,0.002771239,0.002781496,0.002791829,0.00280224,0.002812728,0.002823295,0.002833942,0.002831476,0.002829013,0.002826555,0.002824101,0.002821652,0.002819207,0.002816766,0.002814329,0.002811896,0.002809468,0.002798675,0.002787965,0.002777336,0.002766788,0.00275632,0.002745931,0.00273562,0.002725386,0.002715228,0.005410291,0.005421753,0.005433263,0.005444823,0.005456432,0.008202135,0.008219698,0.008237335,0.008255049,0.008272839,0.011054275,0.011070318,0.011086407,0.011102544,0.011118727,0.011134958,0.011151236,0.013959452,0.013979919,0.016800536,0.016825241,0.019903615,0.020185549,0.020475585,0.023741802,0.024093029,0.027511655,0.027931061,0.028363452,0.032010491,0.032521867,0.035657935,0.03877371,0.045090111,0.048155534,0.054401394,0.057417493,0.060414387,0.063392258,0.069510872,0.069291651,0.068165715,0.064026886,0.063019245,0.062042829,0.061096208,0.065909281,0.070579832,0.075114099,0.079517961,0.083796964,0.087014159,0.0875036,0.090483575,0.093327322,0.093642873,0.096293245,0.098830231,0.099010712,0.101387872,0.103669467,0.113857492,0.124280875,0.135050497,0.146212894,0.157761685,0.167728318,0.177865983,0.187927955,0.197624808,0.206653134,0.232839377,0.255722683,0.27890113,0.299145299,0.32018507,0.355158012,0.388697139,0.421045967,0.452516833,0.483409567,0.51554162,0.546090321,0.57817925,0.608841308,0.64112746,0.68212433,0.724833744,0.767288818,0.813572775,0.862007653,0.893189964,0.926758521,0.965302098,1.005040157,1.048004381,1.091246808,1.137294436,1.18008251,1.218390434,1.24543663,1.240146126,1.226471608,1.203983474,1.179564237,1.152906407,1.141718272,1.129693211,1.117160337,1.108612459,1.103698743,1.097857468,1.097088592,1.097597152,1.10012482
aus,3D_Soil-emissions,Tg N/y/cap,9.27E-05,8.80E-05,8.36E-05,7.97E-05,7.62E-05,7.29E-05,6.99E-05,6.72E-05,6.46E-05,6.23E-05,6.01E-05,5.82E-05,5.65E-05,5.48E-05,5.32E-05,5.18E-05,5.04E-05,4.91E-05,4.78E-05,4.66E-05,4.55E-05,4.37E-05,4.21E-05,4.06E-05,3.92E-05,3.79E-05,3.66E-05,3.55E-05,3.44E-05,3.34E-05,6.49E-05,6.36E-05,6.23E-05,6.11E-05,6.00E-05,8.83E-05,8.67E-05,8.51E-05,8.36E-05,8.22E-05,0.000107726,0.000105829,0.000103997,0.000102228,0.000100518,9.89E-05,9.73E-05,0.000119643,0.000117767,0.000139139,0.000137023,0.000156494,0.000153266,0.000150168,0.000168221,0.000164953,0.000182037,0.000178633,0.000175354,0.000191326,0.000187939,0.000202968,0.000217459,0.000249244,0.000262436,0.000292379,0.000304411,0.000316047,0.000327308,0.000354315,0.000348772,0.000344582,0.000325015,0.000321203,0.000317479,0.00031384,0.000339834,0.000365246,0.000390095,0.0004144,0.000438177,0.000459289,0.000466055,0.000486123,0.000505602,0.000511405,0.000529968,0.00054801,0.000552984,0.000570218,0.000586988,0.00065339,0.00071867,0.000782141,0.000843085,0.000900918,0.000944738,0.000985742,0.001024418,0.00106155,0.001097905,0.001229167,0.0013469,0.001468874,0.00157445,0.001680153,0.001852919,0.002012392,0.00216163,0.002305637,0.002448709,0.002600644,0.002746135,0.0028999,0.003045449,0.003195929,0.003386706,0.003581567,0.00376517,0.003949795,0.004120116,0.004181764,0.004231444,0.004282472,0.004321935,0.004363233,0.004393337,0.004425436,0.004449561,0.004480911,0.004509598,0.004467322,0.004435984,0.00440287,0.004377597,0.004347641,0.004378126,0.00440772,0.004430981,0.004458681,0.004485208,0.004490208,0.004499245,0.004499562,0.004498267
aut,3D_Soil-emissions,Tg N/y/cap,2.39E-05,2.37E-05,2.35E-05,2.33E-05,2.31E-05,2.29E-05,2.27E-05,2.26E-05,2.24E-05,2.22E-05,2.20E-05,2.18E-05,2.16E-05,2.14E-05,2.12E-05,2.10E-05,2.09E-05,2.07E-05,2.05E-05,2.03E-05,2.01E-05,2.00E-05,1.98E-05,1.96E-05,1.94E-05,1.93E-05,1.91E-05,1.89E-05,1.88E-05,1.86E-05,3.69E-05,3.65E-05,3.61E-05,3.58E-05,3.54E-05,5.25E-05,5.20E-05,5.15E-05,5.10E-05,5.05E-05,6.66E-05,6.59E-05,6.52E-05,6.45E-05,6.39E-05,6.32E-05,6.26E-05,7.75E-05,7.67E-05,9.11E-05,9.02E-05,0.00010566,0.000106037,0.000106416,0.000122056,0.000122496,0.000138307,0.000138809,0.000139315,0.000155361,0.000155931,0.000170824,0.000185595,0.000215651,0.000230122,0.000259757,0.000273936,0.000288002,0.000301956,0.000330837,0.000329534,0.000329527,0.000314541,0.000314534,0.000314527,0.00031452,0.000344467,0.000374413,0.000404357,0.000434299,0.000464241,0.000492283,0.00050525,0.00053292,0.000560379,0.000572939,0.000600039,0.000626933,0.000639101,0.000665648,0.000691997,0.000793611,0.000894753,0.000995322,0.001095222,0.001194334,0.00127813,0.001360816,0.001442121,0.001521721,0.001599315,0.001815456,0.002013683,0.002222234,0.002413841,0.002616871,0.00294043,0.003260787,0.003578478,0.003893988,0.004207865,0.004533734,0.004845742,0.005171784,0.005487414,0.005820555,0.006238094,0.006674776,0.007103178,0.007546785,0.007976551,0.008206419,0.008420129,0.008643438,0.008849794,0.009065176,0.009263597,0.009470467,0.009656553,0.009844058,0.010004449,0.009980474,0.009957262,0.00991787,0.009899228,0.009883563,0.010024432,0.010180586,0.010332579,0.010494273,0.010644794,0.01073169,0.010819873,0.010888403,0.01096793
aze,3D_Soil-emissions,Tg N/y/cap,9.27E-05,9.20E-05,9.13E-05,9.06E-05,8.99E-05,8.92E-05,8.86E-05,8.79E-05,8.73E-05,8.67E-05,8.60E-05,8.54E-05,8.47E-05,8.41E-05,8.35E-05,8.29E-05,8.22E-05,8.16E-05,8.11E-05,8.05E-05,7.99E-05,7.93E-05,7.87E-05,7.81E-05,7.75E-05,7.69E-05,7.64E-05,7.58E-05,7.53E-05,7.47E-05,0.000148384,0.000147252,0.000146136,0.000145037,0.000143955,0.000214333,0.000212757,0.000211204,0.000209674,0.000208165,0.000275571,0.000273467,0.000271396,0.000269355,0.000267345,0.000265365,0.000263414,0.000326863,0.000324495,0.000386593,0.000383831,0.000440462,0.000433358,0.000426479,0.000479789,0.000472408,0.000523406,0.000515594,0.000508012,0.000556277,0.00054833,0.000593275,0.000636771,0.000731107,0.000771089,0.000860457,0.000897268,0.00093298,0.000967642,0.00104898,0.001033994,0.001017044,0.000955156,0.000939995,0.000925307,0.000911072,0.000982722,0.001052233,0.0011197,0.001185211,0.00124885,0.001307627,0.001325523,0.001381217,0.001435171,0.001450278,0.00150155,0.001551292,0.001564025,0.00161142,0.00165746,0.001854763,0.002035838,0.002201868,0.002354229,0.00249419,0.002593545,0.002683723,0.002764788,0.002836551,0.002899005,0.003200889,0.003455261,0.003714611,0.00393643,0.004170525,0.004587463,0.004987482,0.005372677,0.005744086,0.006102554,0.006468364,0.006804896,0.007150576,0.007469408,0.007797961,0.00822242,0.008652938,0.009054325,0.009458632,0.009831294,0.00994899,0.010043555,0.010147298,0.01023009,0.010323478,0.010398276,0.01048439,0.010551692,0.010627729,0.010683845,0.010555718,0.010441664,0.010320918,0.010227842,0.010140518,0.010213585,0.010300704,0.010382576,0.010474656,0.010557123,0.010578785,0.010603098,0.010607372,0.010618565
bdi,3D_Soil-emissions,Tg N/y/cap,9.34E-05,9.32E-05,9.30E-05,9.28E-05,9.26E-05,9.24E-05,9.23E-05,9.21E-05,9.19E-05,9.17E-05,9.15E-05,9.13E-05,9.12E-05,9.10E-05,9.08E-05,9.06E-05,9.04E-05,9.02E-05,9.01E-05,8.99E-05,8.97E-05,8.95E-05,8.93E-05,8.91E-05,8.90E-05,8.88E-05,8.86E-05,8.84E-05,8.83E-05,8.81E-05,0.000175801,0.000175443,0.000175086,0.000174731,0.000174377,0.000261038,0.000260512,0.000259987,0.000259465,0.000258945,0.00034457,0.000344742,0.000344914,0.000345086,0.000345258,0.00034543,0.000345603,0.00043222,0.000432436,0.000519183,0.000519443,0.000595326,0.000585005,0.000575037,0.000646173,0.000635525,0.000703375,0.000692154,0.000681286,0.000745281,0.000733935,0.000792507,0.000848967,0.000972922,0.001024278,0.001140994,0.001187797,0.001233052,0.001276834,0.001382035,0.00136026,0.001334542,0.001250243,0.001227467,0.001205505,0.001184315,0.001274701,0.001362018,0.001446419,0.001528047,0.001607038,0.001677677,0.001695763,0.001762125,0.001826064,0.001840518,0.001900824,0.001959042,0.001970495,0.0020256,0.002078891,0.002331265,0.002579274,0.002821121,0.00305475,0.0032783,0.003451762,0.003615081,0.003768987,0.00391504,0.004054917,0.004541654,0.004974935,0.005422069,0.005810176,0.006203244,0.006848709,0.00744948,0.008018533,0.00857661,0.009140575,0.009750276,0.010345795,0.010968609,0.011534684,0.012075091,0.012711312,0.013305506,0.013808538,0.014282419,0.014685412,0.01469453,0.014658915,0.014621274,0.014530933,0.014431562,0.014281579,0.014133083,0.013966235,0.013841845,0.013735625,0.013438832,0.013197332,0.012973635,0.012797436,0.012630168,0.012662995,0.012709494,0.0127305,0.012727012,0.012664264,0.01248071,0.01226271,0.01199803,0.011733822
bel,3D_Soil-emissions,Tg N/y/cap,2.13E-05,2.12E-05,2.10E-05,2.09E-05,2.08E-05,2.06E-05,2.05E-05,2.04E-05,2.03E-05,2.01E-05,2.00E-05,1.98E-05,1.96E-05,1.94E-05,1.92E-05,1.90E-05,1.88E-05,1.86E-05,1.85E-05,1.83E-05,1.81E-05,1.79E-05,1.78E-05,1.76E-05,1.74E-05,1.73E-05,1.71E-05,1.69E-05,1.68E-05,1.66E-05,3.30E-05,3.26E-05,3.23E-05,3.20E-05,3.17E-05,4.70E-05,4.66E-05,4.61E-05,4.57E-05,4.52E-05,5.98E-05,5.91E-05,5.85E-05,5.79E-05,5.73E-05,5.67E-05,5.61E-05,6.94E-05,6.87E-05,8.16E-05,8.08E-05,9.43E-05,9.42E-05,9.42E-05,0.000107562,0.000107504,0.000120877,0.000120812,0.000120747,0.000134092,0.00013402,0.000146199,0.000158178,0.000183035,0.000194522,0.000218688,0.000229708,0.000240553,0.000251229,0.000274202,0.000272085,0.000271263,0.000258153,0.000257378,0.000256607,0.000255841,0.000279372,0.000302764,0.000326018,0.000349134,0.000372115,0.000394711,0.000405229,0.000427549,0.000449712,0.000459926,0.00048182,0.000503562,0.000513482,0.000534964,0.000556297,0.000634101,0.000710912,0.000786756,0.000861662,0.000935655,0.000997526,0.001058588,0.001118781,0.001178026,0.001236248,0.001402114,0.001554769,0.0017161,0.001864987,0.002023245,0.002275204,0.00252527,0.002773981,0.003021955,0.003269759,0.003528356,0.003777402,0.004037224,0.00428648,0.004544986,0.004863308,0.005190231,0.005505925,0.00583188,0.006148697,0.006314928,0.006472388,0.006640593,0.006798119,0.006964169,0.007118411,0.00728097,0.007430623,0.007586222,0.007726813,0.007731328,0.007740982,0.007738888,0.007749068,0.007754445,0.007874265,0.007998621,0.008114033,0.008234511,0.00834601,0.008408226,0.008471132,0.008517031,0.008567908
ben,3D_Soil-emissions,Tg N/y/cap,0.000114417,0.000114184,0.000113952,0.000113721,0.000113491,0.000113261,0.000113033,0.000112806,0.000112579,0.000112354,0.000112129,0.0001119,0.000111673,0.000111447,0.000111221,0.000110996,0.000110772,0.00011055,0.000110328,0.000110106,0.000109886,0.000109662,0.00010944,0.000109218,0.000108997,0.000108776,0.000108557,0.000108339,0.000108121,0.000107904,0.000215377,0.000214938,0.000214502,0.000214066,0.000213633,0.000319802,0.000319158,0.000318515,0.000317876,0.000317239,0.000422139,0.00041907,0.000416045,0.000413064,0.000410125,0.000407228,0.000404371,0.000501943,0.00049847,0.000594055,0.000590001,0.000672243,0.000656886,0.000642215,0.000717926,0.000702578,0.000773856,0.00075799,0.000742762,0.000809037,0.000793411,0.000853646,0.000911299,0.001040882,0.00109232,0.001213043,0.001259053,0.001303283,0.001345834,0.001452838,0.001426266,0.001396523,0.001305814,0.001279673,0.001254558,0.00123041,0.001322143,0.001410475,0.001495593,0.001577668,0.001656861,0.001728265,0.001745513,0.00181244,0.001876827,0.001890346,0.001950954,0.002009386,0.002019851,0.002075063,0.002128395,0.002435731,0.002738059,0.003034127,0.003322804,0.00360308,0.003831037,0.004049822,0.004258978,0.004458159,0.004647108,0.005231139,0.005752563,0.006290953,0.006766261,0.007255846,0.008055547,0.008816697,0.009539004,0.010222535,0.010867438,0.011507631,0.012075149,0.012636355,0.013125886,0.013607281,0.014228063,0.01482987,0.015355054,0.015862887,0.01629898,0.016299488,0.016253938,0.016216141,0.016138453,0.016070859,0.015970279,0.015881619,0.015751141,0.015611301,0.015416081,0.014934805,0.014465736,0.013990348,0.01356537,0.013164802,0.012985083,0.012827565,0.012663269,0.012506507,0.01233206,0.012083774,0.011841272,0.011584098,0.011347004
bes,3D_Soil-emissions,Tg N/y/cap,0.05413766,0.053723452,0.053315534,0.052913763,0.052518003,0.052128118,0.05174398,0.051365462,0.050992442,0.0506248,0.050262422,0.049469639,0.048701477,0.047956806,0.047234565,0.046533756,0.045853437,0.045192725,0.044550783,0.043926822,0.043320098,0.042925402,0.042537832,0.042157199,0.041783317,0.041416008,0.041055101,0.04070043,0.040351834,0.040009159,0.07934451,0.078831691,0.078325458,0.077825685,0.07733225,0.115267549,0.114545874,0.113833179,0.113129298,0.112434069,0.148996443,0.148019025,0.147054347,0.146102163,0.145162229,0.144234312,0.143318183,0.178017023,0.176900501,0.210957477,0.209650744,0.243970106,0.243350838,0.242734705,0.276710497,0.276013431,0.309734853,0.308958507,0.308186044,0.341574925,0.340725163,0.368091877,0.394496526,0.452295807,0.476373921,0.530875977,0.552872745,0.574158697,0.594767739,0.644004591,0.63408027,0.609518356,0.560116157,0.539979386,0.521240244,0.503758106,0.533830654,0.562012774,0.588477288,0.613376576,0.636845512,0.647914032,0.63924265,0.649313195,0.658596487,0.650501832,0.659068939,0.667036612,0.659477511,0.666910789,0.673873368,0.753941056,0.834679591,0.916456369,0.999079795,1.082279306,1.15210356,1.22045221,1.285477918,1.345573441,1.399207528,1.566484517,1.708793165,1.850566736,1.970055162,2.092004381,2.301790281,2.498703992,2.686325995,2.868973676,3.050487499,3.242320819,3.426704015,3.623789765,3.817351598,4.026480457,4.298744694,4.588479221,4.871240771,5.154454023,5.409265375,5.504992489,5.570083682,5.628002745,5.672800945,5.728776919,5.786277085,5.857061734,5.911093312,5.942542306,5.924389119,5.762358547,5.583064227,5.406340856,5.282282484,5.216470277,5.287447257,5.411140584,5.570113552,5.760557606,5.95552467,6.133710647,6.323825987,6.456773068,6.470418886
bfa,3D_Soil-emissions,Tg N/y/cap,5.94E-05,5.93E-05,5.92E-05,5.91E-05,5.89E-05,5.88E-05,5.87E-05,5.86E-05,5.85E-05,5.83E-05,5.82E-05,5.81E-05,5.80E-05,5.79E-05,5.78E-05,5.76E-05,5.75E-05,5.74E-05,5.73E-05,5.72E-05,5.71E-05,5.70E-05,5.68E-05,5.67E-05,5.66E-05,5.65E-05,5.64E-05,5.63E-05,5.62E-05,5.60E-05,0.000111852,0.000111625,0.000111398,0.000111172,0.000110947,0.000166084,0.000165749,0.000165415,0.000165083,0.000164752,0.000219231,0.000217774,0.000216338,0.000214919,0.00021352,0.000212138,0.000210774,0.000261785,0.000260123,0.000310179,0.000308235,0.000351357,0.000343476,0.00033594,0.00037569,0.000367794,0.000405252,0.000397079,0.000389229,0.000424092,0.000416027,0.000447728,0.000478086,0.000546199,0.000573322,0.000636826,0.000661121,0.000684485,0.000706971,0.000763325,0.0007495,0.000733973,0.000686391,0.000672737,0.000659615,0.000646996,0.000695312,0.000741848,0.000786699,0.000829957,0.000871704,0.000909323,0.000918449,0.000953715,0.000987645,0.000994808,0.001026752,0.001057552,0.001063106,0.001092212,0.001120329,0.001271825,0.001419694,0.00156349,0.001702827,0.00183744,0.00194538,0.002049201,0.002149237,0.002245974,0.002339888,0.002635569,0.002903036,0.003182295,0.003432118,0.003690915,0.004109305,0.004510558,0.004895069,0.005263946,0.00561818,0.005975491,0.006300244,0.006626774,0.006920479,0.007214177,0.007586822,0.007954446,0.008283799,0.008603557,0.008881932,0.008918911,0.008926755,0.008936225,0.008922829,0.008915733,0.008889517,0.008869696,0.008831654,0.008799713,0.008750393,0.008552401,0.008368186,0.008175893,0.00799667,0.007809809,0.007731753,0.007650635,0.007557598,0.007471407,0.007382875,0.007259033,0.007143448,0.007018877,0.006900501
bgd,3D_Soil-emissions,Tg N/y/cap,4.37E-06,4.35E-06,4.34E-06,4.32E-06,4.30E-06,4.28E-06,4.26E-06,4.24E-06,4.23E-06,4.21E-06,4.19E-06,4.17E-06,4.16E-06,4.14E-06,4.12E-06,4.10E-06,4.08E-06,4.07E-06,4.05E-06,4.03E-06,4.02E-06,3.98E-06,3.95E-06,3.92E-06,3.88E-06,3.85E-06,3.82E-06,3.79E-06,3.76E-06,3.73E-06,7.40E-06,7.34E-06,7.28E-06,7.23E-06,7.17E-06,1.07E-05,1.06E-05,1.05E-05,1.04E-05,1.04E-05,1.37E-05,1.37E-05,1.36E-05,1.35E-05,1.35E-05,1.34E-05,1.33E-05,1.66E-05,1.65E-05,1.97E-05,1.97E-05,2.28E-05,2.27E-05,2.26E-05,2.58E-05,2.56E-05,2.87E-05,2.86E-05,2.85E-05,3.15E-05,3.14E-05,3.43E-05,3.72E-05,4.31E-05,4.59E-05,5.17E-05,5.44E-05,5.71E-05,5.97E-05,6.53E-05,6.49E-05,6.45E-05,6.13E-05,6.09E-05,6.05E-05,6.02E-05,6.56E-05,7.08E-05,7.61E-05,8.13E-05,8.64E-05,9.14E-05,9.37E-05,9.87E-05,0.000103566,0.000105714,0.000110534,0.000115303,0.000117353,0.000122035,0.000126667,0.000142093,0.000156989,0.000171206,0.000184599,0.000197046,0.00020616,0.000214374,0.000221749,0.000228397,0.000234436,0.000260114,0.000282184,0.000304573,0.000323299,0.000342079,0.000374509,0.000404191,0.00043192,0.000458827,0.00048579,0.000514925,0.000543072,0.000572398,0.000598528,0.000623183,0.000652679,0.000680041,0.000703069,0.000725279,0.0007448,0.000745219,0.000744163,0.000743923,0.000742053,0.000740739,0.000737827,0.000735614,0.000732291,0.00073017,0.000727474,0.0007133,0.00070098,0.000688455,0.000677228,0.000665384,0.00066288,0.000660333,0.000657052,0.000654776,0.000652799,0.000648098,0.000644506,0.000640692,0.000638296
bgr,3D_Soil-emissions,Tg N/y/cap,3.93E-05,3.93E-05,3.92E-05,3.91E-05,3.91E-05,3.90E-05,3.89E-05,3.89E-05,3.88E-05,3.87E-05,3.87E-05,3.80E-05,3.74E-05,3.68E-05,3.63E-05,3.57E-05,3.52E-05,3.46E-05,3.41E-05,3.36E-05,3.32E-05,3.27E-05,3.22E-05,3.18E-05,3.14E-05,3.10E-05,3.06E-05,3.02E-05,2.98E-05,2.94E-05,5.81E-05,5.76E-05,5.71E-05,5.66E-05,5.62E-05,8.36E-05,8.29E-05,8.23E-05,8.16E-05,8.10E-05,0.000107147,0.00010544,0.000103787,0.000102184,0.000100631,9.91E-05,9.77E-05,0.000120302,0.000118578,0.000140283,0.000138329,0.00015951,0.000157679,0.00015589,0.000176161,0.000174206,0.000193832,0.000191728,0.000189669,0.000208505,0.000206313,0.000222555,0.00023818,0.000272702,0.000286839,0.000319248,0.000332066,0.000344439,0.000356391,0.000385463,0.000379113,0.000374295,0.000352798,0.000348426,0.000344161,0.000339999,0.00036793,0.000395202,0.000421838,0.000447858,0.000473286,0.000498485,0.000508209,0.000532523,0.000556339,0.000565178,0.000588186,0.000610736,0.000618778,0.000640589,0.000661978,0.000753035,0.000842392,0.000930074,0.001016129,0.001100607,0.001170398,0.001238893,0.001306086,0.001371954,0.001436476,0.001625697,0.001799018,0.0019818,0.002149568,0.002327405,0.002612129,0.002893561,0.003171947,0.003447371,0.003719938,0.004001493,0.00426895,0.004546286,0.004811172,0.005087465,0.005433026,0.005790624,0.006136873,0.006493116,0.00683569,0.007006893,0.007166318,0.007338623,0.007504592,0.0076894,0.007871167,0.008072703,0.008274786,0.008503834,0.008740396,0.008850359,0.008990554,0.009131909,0.009288154,0.009427962,0.009692239,0.009951313,0.010194616,0.010450993,0.010711817,0.010927117,0.011157532,0.011377262,0.011610877
bhr,3D_Soil-emissions,Tg N/y/cap,0.001228836,0.001227596,0.001226358,0.001225123,0.001223891,0.001222661,0.001221433,0.001220208,0.001218985,0.001217765,0.001216547,0.00121532,0.001214095,0.001212872,0.001211652,0.001210434,0.001209219,0.001208006,0.001206795,0.001205587,0.001204382,0.001203167,0.001201954,0.001200743,0.001199535,0.00119833,0.001197127,0.001195926,0.001194728,0.001193532,0.002384676,0.00238227,0.002379868,0.002377472,0.00237508,0.003559039,0.003555466,0.0035519,0.003548341,0.003544789,0.004721659,0.004716893,0.004712137,0.004707391,0.004702654,0.004697926,0.004693208,0.005860625,0.005854751,0.007018667,0.007011647,0.00811684,0.008054401,0.007992915,0.009065556,0.008997392,0.010046526,0.009972106,0.009898779,0.01091836,0.010839239,0.011830733,0.012806973,0.014827409,0.015766155,0.017733958,0.018637001,0.019526665,0.020403246,0.022279745,0.022118294,0.021946831,0.020788096,0.020629406,0.020473119,0.020319183,0.022088263,0.023831134,0.025548374,0.027240544,0.02890819,0.030534678,0.031217968,0.032801992,0.034362015,0.035001115,0.036521442,0.038019245,0.038617355,0.040077994,0.041517463,0.047041114,0.051800917,0.055828405,0.059220933,0.062101113,0.063876209,0.065433757,0.066857752,0.068211519,0.069538034,0.076820466,0.083185544,0.089863408,0.09574666,0.101949314,0.11262788,0.122831965,0.13236926,0.140941255,0.148285797,0.154885693,0.15985156,0.163845577,0.165781573,0.16648793,0.16769834,0.167856059,0.167227699,0.16743041,0.16837917,0.166521884,0.165565488,0.165469785,0.165020149,0.164272516,0.162634635,0.160803931,0.15862951,0.15692355,0.1554611,0.151867738,0.148828881,0.145792732,0.142947932,0.13978323,0.13831044,0.136492739,0.134130675,0.13153296,0.128513695,0.12476741,0.12104251,0.116597404,0.111263891
bhs,3D_Soil-emissions,Tg N/y/cap,0.006018513,0.005933745,0.005851332,0.005771177,0.005693188,0.005617279,0.005543367,0.005471375,0.00540123,0.00533286,0.005266199,0.005192027,0.005119915,0.00504978,0.004981539,0.004915119,0.004850446,0.004787453,0.004726076,0.004666252,0.004607924,0.004543024,0.004479926,0.004418557,0.004358847,0.004300729,0.00424414,0.004189022,0.004135316,0.004082971,0.008063867,0.007950291,0.007839871,0.007732475,0.007627982,0.011289414,0.011140869,0.010996182,0.010855205,0.010717798,0.014111767,0.01391301,0.013719773,0.013531831,0.013348969,0.013170983,0.01299768,0.016036099,0.015830508,0.018756146,0.018521694,0.021081603,0.02057966,0.020101063,0.022450538,0.021951638,0.024158732,0.023644716,0.023152118,0.025199584,0.024695592,0.026502587,0.028223534,0.032161702,0.033675808,0.037317784,0.03865397,0.039933298,0.04115932,0.044351268,0.043464242,0.042404139,0.039512948,0.038594042,0.037716905,0.036878751,0.039512948,0.042035051,0.044452066,0.046770428,0.048996055,0.050884967,0.051178675,0.052928972,0.054599709,0.054791287,0.056348899,0.05784023,0.057952323,0.05935006,0.060691888,0.068763753,0.076140885,0.082762591,0.088602873,0.093659373,0.096851773,0.099368227,0.10123588,0.102484532,0.10317185,0.112068666,0.118926687,0.125656753,0.130892989,0.136380838,0.147577273,0.157921983,0.167686867,0.17716895,0.186589197,0.196702077,0.206360631,0.216542049,0.225827539,0.235067397,0.246753583,0.258220964,0.268471696,0.278589386,0.287667331,0.28922397,0.290091931,0.291316029,0.292153589,0.293586269,0.294816252,0.296642029,0.298090283,0.299775665,0.300774758,0.296418847,0.292335035,0.288016521,0.284520284,0.281276883,0.282601342,0.284352262,0.285808849,0.287152726,0.287689121,0.286008353,0.283986156,0.28122892,0.278725984
