Region,Country,Fuel,Tech,Sector,Year,Fuel (kt),BC (Gg),OC (Gg)
Oceania     , Solomon Islands, Middle distilla, *Heavy duty veh, Vehicle     ,1965,0.5,0.002,0
Oceania     , Solomon Islands, Middle distilla, *Heavy duty veh, Vehicle     ,1970,0.8,0.002,0.001
Oceania     , Solomon Islands, Middle distilla, *Heavy duty veh, Vehicle     ,1975,7,0.022,0.007
Oceania     , Solomon Islands, Middle distilla, *Ships         , Transport   ,1975,1,0,0
Oceania     , Solomon Islands, Middle distilla, Category       , Agriculture ,1955,0.1,0,0
Oceania     , Solomon Islands, Middle distilla, Category       , Agriculture ,1960,0.2,0.001,0
Oceania     , Solomon Islands, Middle distilla, Category       , Agriculture ,1965,0.3,0.001,0
Oceania     , Solomon Islands, Middle distilla, Category       , Agriculture ,1970,0.4,0.001,0
Oceania     , Solomon Islands, Middle distilla, Category       , Agriculture ,1975,3.5,0.008,0.003
Oceania     , Solomon Islands, Middle distilla, Category       , Industrial  ,1975,4,0.008,0.002
Oceania     , Solomon Islands, Middle distilla, Category       , Residential ,1975,-2.5,-0.004,-0.001
Oceania     , Solomon Islands, Natural Gas    , Category       , Power       ,1955,0.4,0,0
Oceania     , Solomon Islands, Natural Gas    , Category       , Power       ,1960,0.4,0,0
Oceania     , Solomon Islands, Natural Gas    , Category       , Power       ,1965,1.5,0,0
Oceania     , Solomon Islands, Natural Gas    , Category       , Power       ,1970,3.2,0,0
Oceania     , Solomon Islands, Waste/open     , *Dump burning  , Open burning,1980,0.1,0,0
Oceania     , Solomon Islands, Waste/open     , *Dump burning  , Open burning,1985,0.1,0,0
Oceania     , Solomon Islands, Waste/open     , *Dump burning  , Open burning,1990,0.2,0,0
Oceania     , Solomon Islands, Waste/open     , *Dump burning  , Open burning,1995,0.2,0,0
Oceania     , Solomon Islands, Waste/open     , *Dump burning  , Open burning,2000,0.2,0,0
Oceania     , Tonga          , Light distillat, *LD vehicle    , Vehicle     ,1970,3,0.001,0.001
Oceania     , Tonga          , Light distillat, *LD vehicle    , Vehicle     ,1975,5,0.002,0.002
Oceania     , Tonga          , Middle distilla, *Heavy duty veh, Vehicle     ,1950,0.3,0.001,0
Oceania     , Tonga          , Middle distilla, *Heavy duty veh, Vehicle     ,1955,0.5,0.001,0
Oceania     , Tonga          , Middle distilla, Category       , Agriculture ,1950,0.1,0,0
Oceania     , Tonga          , Middle distilla, Category       , Agriculture ,1955,0.3,0.001,0
Oceania     , Tonga          , Natural Gas    , Category       , Power       ,1950,0.4,0,0
Oceania     , Tonga          , Natural Gas    , Category       , Power       ,1955,0.4,0,0
Oceania     , Tonga          , Natural Gas    , Category       , Power       ,1960,0.4,0,0
Oceania     , Tonga          , Natural Gas    , Category       , Power       ,1965,0.7,0,0
Oceania     , Tonga          , Natural Gas    , Category       , Power       ,1970,1.4,0,0
Oceania     , Tonga          , Waste/open     , *Dump burning  , Open burning,1980,0.1,0,0
Oceania     , Tonga          , Waste/open     , *Dump burning  , Open burning,1985,0.1,0,0
Oceania     , Tonga          , Waste/open     , *Dump burning  , Open burning,1990,0.1,0,0
Oceania     , Tonga          , Waste/open     , *Dump burning  , Open burning,1995,0.1,0,0
Oceania     , Tonga          , Waste/open     , *Dump burning  , Open burning,2000,0.1,0,0
Oceania     , Vanuatu        , Briquettes     , Category       , Industrial  ,1965,6,0,0
Oceania     , Vanuatu        , Heavy Fuel Oil , *Intl shipping , Transport   ,1930,-1.6,-0.001,-0.002
Oceania     , Vanuatu        , Heavy Fuel Oil , *Intl shipping , Transport   ,1940,-1.1,0,-0.001
Oceania     , Vanuatu        , Heavy Fuel Oil , *Intl shipping , Transport   ,1970,10,0.004,0.012
Oceania     , Vanuatu        , Heavy Fuel Oil , *Intl shipping , Transport   ,1975,18,0.007,0.021
Oceania     , Vanuatu        , Heavy Fuel Oil , *Ships         , Transport   ,1930,-0.5,0,-0.001
Oceania     , Vanuatu        , Heavy Fuel Oil , *Ships         , Transport   ,1940,-0.3,0,0
Oceania     , Vanuatu        , Heavy Fuel Oil , *Ships         , Transport   ,1975,-22,-0.009,-0.026
Oceania     , Vanuatu        , Heavy Fuel Oil , Category       , Industrial  ,1930,-1.1,0,0
Oceania     , Vanuatu        , Heavy Fuel Oil , Category       , Industrial  ,1940,-0.8,0,0
Oceania     , Vanuatu        , Heavy Fuel Oil , Category       , Industrial  ,1965,5.5,0.001,0
Oceania     , Vanuatu        , Heavy Fuel Oil , Category       , Industrial  ,1970,10,0.002,0.001
Oceania     , Vanuatu        , Heavy Fuel Oil , Category       , Industrial  ,1975,18,0.003,0.001
Oceania     , Vanuatu        , Heavy Fuel Oil , Category       , Power       ,1930,1.6,0,0
Oceania     , Vanuatu        , Heavy Fuel Oil , Category       , Power       ,1940,1.1,0,0
Oceania     , Vanuatu        , Heavy Fuel Oil , Category       , Power       ,1965,1.5,0,0
Oceania     , Vanuatu        , Heavy Fuel Oil , Category       , Power       ,1970,-5,0,0
Oceania     , Vanuatu        , Light distillat, *LD vehicle    , Vehicle     ,1965,3,0.001,0.001
Oceania     , Vanuatu        , Light distillat, *LD vehicle    , Vehicle     ,1970,5,0.002,0.002
Oceania     , Vanuatu        , Light distillat, *LD vehicle    , Vehicle     ,1975,7,0.003,0.003
Oceania     , Vanuatu        , Middle distilla, *Heavy duty veh, Vehicle     ,1965,0.7,0.002,0.001
Oceania     , Vanuatu        , Middle distilla, *Heavy duty veh, Vehicle     ,1970,1.7,0.005,0.002
Oceania     , Vanuatu        , Middle distilla, Category       , Agriculture ,1965,0.3,0.001,0
Oceania     , Vanuatu        , Middle distilla, Category       , Agriculture ,1970,0.9,0.002,0.001
Oceania     , Vanuatu        , Natural Gas    , Category       , Power       ,1930,-0.1,0,0
Oceania     , Vanuatu        , Natural Gas    , Category       , Power       ,1935,53.4,0,0
Oceania     , Vanuatu        , Natural Gas    , Category       , Power       ,1940,0.1,0,0
Oceania     , Vanuatu        , Natural Gas    , Category       , Power       ,1945,44.8,0,0
Oceania     , Vanuatu        , Waste/open     , *Dump burning  , Open burning,1980,0.1,0,0
Oceania     , Vanuatu        , Waste/open     , *Dump burning  , Open burning,1985,0.1,0,0
Oceania     , Vanuatu        , Waste/open     , *Dump burning  , Open burning,1990,0.1,0,0
Oceania     , Vanuatu        , Waste/open     , *Dump burning  , Open burning,1995,0.1,0,0
Oceania     , Vanuatu        , Waste/open     , *Dump burning  , Open burning,2000,0.1,0,0
Oceania     , Wake Island    , Aviation Gasoli, Aircraft       , Transport   ,1955,69,0.007,0.002
Oceania     , Wake Island    , Aviation Gasoli, Aircraft       , Transport   ,1960,75,0.008,0.002
Oceania     , Wake Island    , Aviation Gasoli, Aircraft       , Transport   ,1965,74,0.008,0.002
Oceania     , Wake Island    , Aviation Gasoli, Aircraft       , Transport   ,1970,29,0.003,0.001
Oceania     , Wake Island    , Aviation Gasoli, Aircraft       , Transport   ,1975,25,0.003,0.001
Oceania     , Wake Island    , Aviation Gasoli, International a, Transport   ,1960,29,0.003,0.001
Oceania     , Wake Island    , Aviation Gasoli, International a, Transport   ,1965,106,0.011,0.003
Oceania     , Wake Island    , Aviation Gasoli, International a, Transport   ,1970,295,0.031,0.008
Oceania     , Wake Island    , Aviation Gasoli, International a, Transport   ,1975,355,0.037,0.01
South Americ, Argentina      , Aviation Gasoli, Aircraft       , Transport   ,1950,15,0.002,0
South Americ, Argentina      , Aviation Gasoli, Aircraft       , Transport   ,1955,25,0.003,0.001
South Americ, Argentina      , Aviation Gasoli, Aircraft       , Transport   ,1960,33,0.003,0.001
South Americ, Argentina      , Aviation Gasoli, Aircraft       , Transport   ,1965,25,0.003,0.001
South Americ, Argentina      , Aviation Gasoli, Aircraft       , Transport   ,1970,323,0.034,0.009
South Americ, Argentina      , Aviation Gasoli, Aircraft       , Transport   ,1975,463,0.049,0.013
South Americ, Argentina      , Aviation Gasoli, Aircraft       , Transport   ,1980,790,0.083,0.022
South Americ, Argentina      , Aviation Gasoli, Aircraft       , Transport   ,1985,645,0.068,0.018
South Americ, Argentina      , Aviation Gasoli, Aircraft       , Transport   ,1990,666,0.07,0.019
South Americ, Argentina      , Aviation Gasoli, Aircraft       , Transport   ,1995,604,0.063,0.017
South Americ, Argentina      , Aviation Gasoli, Aircraft       , Transport   ,2000,586,0.062,0.016
South Americ, Argentina      , Aviation Gasoli, Aircraft       , Transport   ,2005,446,0.047,0.012
South Americ, Argentina      , Aviation Gasoli, Aircraft       , Transport   ,2010,431,0.045,0.012
South Americ, Argentina      , Briquettes     , Category       , Industrial  ,1950,40,0,0
South Americ, Argentina      , Briquettes     , Category       , Industrial  ,1955,238,0.001,0.002
South Americ, Argentina      , Briquettes     , Category       , Industrial  ,1960,230,0.001,0.002
South Americ, Argentina      , Briquettes     , Category       , Industrial  ,1965,543,0.002,0.004
South Americ, Argentina      , Briquettes     , Category       , Industrial  ,1970,468,0.002,0.004
South Americ, Argentina      , Briquettes     , Category       , Industrial  ,1975,1475,0.006,0.012
South Americ, Argentina      , Briquettes     , Category       , Industrial  ,1980,8,0,0
South Americ, Argentina      , Briquettes     , Category       , Industrial  ,1985,12,0,0
South Americ, Argentina      , Briquettes     , Category       , Industrial  ,1990,14,0,0
South Americ, Argentina      , Briquettes     , Category       , Industrial  ,1995,13,0,0
South Americ, Argentina      , Briquettes     , Category       , Industrial  ,2000,78,0,0.001
South Americ, Argentina      , Charcoal       , Category       , Residential ,1925,220.5,0.066,0.201
South Americ, Argentina      , Charcoal       , Category       , Residential ,1930,251.8,0.076,0.23
South Americ, Argentina      , Charcoal       , Category       , Residential ,1935,287.5,0.086,0.262
South Americ, Argentina      , Charcoal       , Category       , Residential ,1940,328.3,0.098,0.299
South Americ, Argentina      , Charcoal       , Category       , Residential ,1945,389.3,0.117,0.355
South Americ, Argentina      , Charcoal       , Category       , Residential ,1950,461.6,0.138,0.421
South Americ, Argentina      , Charcoal       , Category       , Residential ,1955,532.9,0.16,0.486
South Americ, Argentina      , Charcoal       , Category       , Residential ,1960,618.8,0.186,0.564
South Americ, Argentina      , Charcoal       , Category       , Residential ,1965,720.3,0.216,0.657
South Americ, Argentina      , Charcoal       , Category       , Residential ,1970,841.3,0.252,0.767
South Americ, Argentina      , Charcoal       , Category       , Residential ,1975,759.9,0.228,0.693
South Americ, Argentina      , Charcoal       , Category       , Residential ,1980,1453.3,0.436,1.325
South Americ, Argentina      , Charcoal       , Category       , Residential ,1985,780.6,0.234,0.712
South Americ, Argentina      , Charcoal       , Category       , Residential ,1990,2092.7,0.628,1.909
South Americ, Argentina      , Charcoal       , Category       , Residential ,1995,3176.3,0.953,2.897
South Americ, Argentina      , Charcoal       , Category       , Residential ,2000,3735.2,1.121,3.407
South Americ, Argentina      , Charcoal       , Category       , Residential ,2005,21.9,0.007,0.02
South Americ, Argentina      , Charcoal       , Category       , Residential ,2010,16.3,0.005,0.015
South Americ, Argentina      , Coking Coal    , *Coking        , Industrial  ,1950,64,0.126,0.211
South Americ, Argentina      , Coking Coal    , *Coking        , Industrial  ,1955,380.8,0.681,1.134
South Americ, Argentina      , Coking Coal    , *Coking        , Industrial  ,1960,368,0.496,0.826
South Americ, Argentina      , Coking Coal    , *Coking        , Industrial  ,1965,868.8,0.779,1.298
South Americ, Argentina      , Coking Coal    , *Coking        , Industrial  ,1970,787,0.468,0.78
South Americ, Argentina      , Coking Coal    , *Coking        , Industrial  ,1975,1030,0.463,0.771
South Americ, Argentina      , Coking Coal    , *Coking        , Industrial  ,1980,801,0.317,0.529
South Americ, Argentina      , Coking Coal    , *Coking        , Industrial  ,1985,826,0.316,0.526
South Americ, Argentina      , Coking Coal    , *Coking        , Industrial  ,1990,1121,0.424,0.707
South Americ, Argentina      , Coking Coal    , *Coking        , Industrial  ,1995,589,0.223,0.371
South Americ, Argentina      , Coking Coal    , *Coking        , Industrial  ,2000,558,0.211,0.352
South Americ, Argentina      , Coking Coal    , *Coking        , Industrial  ,2005,789,0.299,0.498
South Americ, Argentina      , Coking Coal    , *Coking        , Industrial  ,2010,689,0.261,0.435
South Americ, Argentina      , Hard Coal      , *Intl shipping , Transport   ,1925,345,0.342,0.068
South Americ, Argentina      , Hard Coal      , *Intl shipping , Transport   ,1930,109.2,0.108,0.022
South Americ, Argentina      , Hard Coal      , *Intl shipping , Transport   ,1935,59.1,0.059,0.012
South Americ, Argentina      , Hard Coal      , *Intl shipping , Transport   ,1940,54.2,0.054,0.011
South Americ, Argentina      , Hard Coal      , *Intl shipping , Transport   ,1945,29.4,0.029,0.006
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1925,2364.8,0.426,0.085
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1930,2144.4,0.386,0.077
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1935,1574.4,0.284,0.057
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1940,1157,0.208,0.042
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1945,271.2,0.047,0.01
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1950,836.9,0.136,0.03
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1955,350.6,0.052,0.012
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1960,570.6,0.077,0.02
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1970,122,0.015,0.004
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1975,85,0.01,0.003
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1980,26,0.003,0.001
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1985,14,0.002,0
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1990,10,0.001,0
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,1995,51,0.005,0.002
South Americ, Argentina      , Hard Coal      , Category       , Industrial  ,2000,53,0.004,0.002
South Americ, Argentina      , Hard Coal      , Category       , Power       ,1925,610.7,0.021,0.04
South Americ, Argentina      , Hard Coal      , Category       , Power       ,1930,776.1,0.026,0.051
