cou_abb,reg_abb,Sector/Activity,BC1,BC2,HC1,HC2,HC3,DC,OS1,OS2,HF,MD,GSL,GAS,REN,NOF,Sum
FINL,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,9.42E-05,n.a,n.a,n.a,9.42E-05
FINL,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.010635275,0.033969086,n.a,n.a,n.a,0.04460436
FINL,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.007844725,0.000153113,n.a,n.a,n.a,0.007997838
FINL,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000416258,n.a,n.a,n.a,0.000416258
FINL,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.00381,0.00381
FINL,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.02826,0.02826
FINL,WHOL,SUM,11.03950502,0,9.898715783,0,0,5.151790858,0.248178913,0.530289899,18.83379779,3.155626695,0.127205074,0.455147607,0,19.40267059,68.84292823
FRAN,WHOL,CON_COMB,n.a,n.a,n.a,n.a,1.9598439,0.214482656,n.a,n.a,33.86023887,n.a,n.a,0.015642203,n.a,n.a,36.05020762
FRAN,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,DOM,n.a,n.a,7.776008374,n.a,n.a,2.696631527,10.2035624,n.a,8.975088039,25.7432628,0.032518114,n.a,n.a,n.a,55.42707126
FRAN,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,IN_BO_CHEM,n.a,n.a,1.889474148,n.a,n.a,1.338735766,n.a,n.a,3.445505848,n.a,0.1737509,0.081642933,n.a,n.a,6.929109594
FRAN,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,1.927690165,0.327023664,n.a,n.a,17.46302179,0.032465783,n.a,0.036532869,n.a,n.a,19.78673427
FRAN,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,0.694927163,1.348022941,n.a,6.082950527,0.520242552,n.a,0.216921799,n.a,n.a,8.863064981
FRAN,WHOL,IN_BO_OTH_L,0.947602626,n.a,2.553440134,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.50104276
FRAN,WHOL,IN_BO_OTH_S,n.a,n.a,0.851129734,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.851129734
FRAN,WHOL,IN_BO_PAP,n.a,n.a,0.819212568,n.a,n.a,n.a,0.288880198,n.a,1.045955407,n.a,n.a,0.035334509,n.a,n.a,2.189382682
FRAN,WHOL,IN_OC,0.621497311,n.a,24.8533172,n.a,n.a,2.195404183,0.115172985,n.a,15.1473483,n.a,0.176649053,0.423907305,n.a,n.a,43.53329634
FRAN,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.3,6.3
FRAN,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.035684491,0.010819066,n.a,n.a,n.a,n.a,5.046503557
FRAN,WHOL,PP_EX_L,n.a,n.a,61.92435576,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,61.92435576
FRAN,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,1.458404949,1.542282143,32.33851447,0.075825239,0.001994283,0.969135318,n.a,n.a,36.3861564
FRAN,WHOL,PP_EX_S,n.a,n.a,5.340548021,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.340548021
FRAN,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.295938605,n.a,14.12047298,0.247264098,0.000870784,n.a,n.a,n.a,14.66454647
FRAN,WHOL,PP_NEW_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,10.89536,10.89536
FRAN,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.340617409,3.340617409
FRAN,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,9.7475,9.7475
FRAN,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.30382897,1.30382897
FRAN,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.12475,4.12475
FRAN,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.245983216,0.245983216
FRAN,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.9544,1.9544
FRAN,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,64.12544656,64.12544656
FRAN,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,18.00070986,18.00070986
FRAN,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.247432364,8.247432364
FRAN,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.5358245,0.21,n.a,n.a,n.a,n.a,1.7458245
FRAN,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,13.67333333,n.a,n.a,n.a,n.a,13.67333333
FRAN,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,7.523809524,n.a,n.a,n.a,n.a,7.523809524
FRAN,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.859023887,n.a,n.a,n.a,0.859023887
FRAN,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.142857143,0.007272727,n.a,n.a,n.a,5.15012987
FRAN,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.434754286,0.018272727,n.a,n.a,n.a,1.453027013
FRAN,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.015818182,n.a,n.a,n.a,0.015818182
FRAN,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.021136364,n.a,n.a,n.a,0.021136364
FRAN,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.860118247,n.a,n.a,n.a,n.a,0.860118247
FRAN,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.078259783,n.a,n.a,n.a,n.a,0.078259783
FRAN,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.643295413,n.a,n.a,n.a,n.a,0.643295413
FRAN,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.016589712,n.a,n.a,n.a,0.016589712
FRAN,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.822445814,1.941414365,n.a,n.a,n.a,2.763860178
FRAN,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.419376853,0.08686374,n.a,n.a,n.a,0.506240593
FRAN,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.068508615,n.a,n.a,n.a,0.068508615
FRAN,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.214462838,0.214462838
FRAN,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.093985725,0.093985725
FRAN,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.2205,0.2205
FRAN,WHOL,SUM,1.569099937,0,106.0074859,0,3.887534065,7.467204958,13.70998208,1.542282143,139.0506052,57.43812993,3.420683453,1.779116935,0,128.8149769,464.6871016
GERM,WHOL,CON_COMB,5.274971869,n.a,n.a,n.a,n.a,0.125186742,n.a,n.a,26.02773463,0.130566669,n.a,n.a,n.a,n.a,31.55845991
GERM,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,DOM,0.061360345,0.0146538,9.421238629,0.536316686,n.a,6.702346042,4.612349492,n.a,0.104866527,47.92139665,0.043787739,n.a,n.a,n.a,69.41831591
GERM,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,IN_BO_CHEM,n.a,n.a,1.00460142,n.a,n.a,1.17043871,n.a,n.a,0.36394737,n.a,n.a,n.a,n.a,n.a,2.5389875
GERM,WHOL,IN_BO_CON,0.743448054,n.a,n.a,n.a,n.a,0.095297577,n.a,n.a,9.213850645,0.006255645,n.a,n.a,n.a,n.a,10.05885192
GERM,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,3.084890865,0.238269628,n.a,0.731732265,0.133548809,n.a,n.a,n.a,n.a,4.188441567
GERM,WHOL,IN_BO_OTH_L,n.a,0.114884426,n.a,0.356507126,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.471391552
GERM,WHOL,IN_BO_OTH_S,n.a,0.038284466,n.a,0.118832435,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.157116902
GERM,WHOL,IN_BO_PAP,n.a,n.a,0.66640539,n.a,n.a,0.208528136,n.a,n.a,0.226033047,n.a,n.a,n.a,n.a,n.a,1.100966573
GERM,WHOL,IN_OC,n.a,0.201208838,20.00460466,n.a,n.a,5.576476842,0.225854663,n.a,14.08464387,3.688786554,n.a,n.a,n.a,n.a,43.78157542
GERM,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,16,16
GERM,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.542002865,0.036792227,n.a,4.77778202,n.a,n.a,5.356577112
GERM,WHOL,PP_EX_L,19.45108696,26.52769524,n.a,61.43472764,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,107.4135098
GERM,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,6.422488336,0.273459057,17.36999801,0.751138092,0.027952834,n.a,n.a,n.a,24.84503633
GERM,WHOL,PP_EX_S,2.408968492,0.761904762,n.a,1.320024003,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.490897257
GERM,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,0.001502621,0.001437058,n.a,n.a,n.a,n.a,n.a,n.a,0.002939678
GERM,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.860972185,0.490876658,0.666459874,0.532450726,0.006530878,n.a,n.a,n.a,2.557290321
GERM,WHOL,PP_NEW_L,46.57104749,3.55142,n.a,15.77617329,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,65.89864078
GERM,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.48109,6.48109
GERM,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.53493202,12.53493202
GERM,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,17.758,17.758
GERM,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.362179732,1.362179732
GERM,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.123093588,2.123093588
GERM,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,11.03984629,11.03984629
GERM,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.92128,0.92128
GERM,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.754139555,2.754139555
GERM,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.753943165,5.753943165
GERM,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.275708674,4.275708674
GERM,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.588211765,n.a,n.a,n.a,n.a,0.588211765
GERM,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.022332584,0.001827578,n.a,n.a,n.a,0.024160162
GERM,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.169558627,n.a,n.a,n.a,0.169558627
GERM,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.016171868,0.001323422,n.a,n.a,n.a,0.01749529
GERM,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.564705882,n.a,n.a,n.a,n.a,0.564705882
GERM,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001623078,0.004042913,n.a,n.a,n.a,0.005665991
GERM,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.008620237,n.a,n.a,n.a,n.a,0.008620237
GERM,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GERM,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.022941621,n.a,n.a,n.a,n.a,0.022941621
GERM,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.259598065,n.a,n.a,n.a,n.a,0.259598065
GERM,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001862776,n.a,n.a,n.a,0.001862776
GERM,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.211509276,0.429266997,n.a,n.a,n.a,0.640776274
GERM,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.044010857,0.00403288,n.a,n.a,n.a,0.048043737
GERM,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.006972806,n.a,n.a,n.a,0.006972806
GERM,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.0192,0.0192
GERM,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.095094868,0.095094868
GERM,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.16542,0.16542
GERM,WHOL,SUM,74.51088321,31.21005153,31.0968501,79.54258117,0,16.96316491,12.36143692,0.765772773,69.3312691,54.9406606,0.697159451,4.77778202,0,81.28392789,457.4815397
GREE,WHOL,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.70596797,n.a,n.a,n.a,n.a,n.a,12.70596797
GREE,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,DOM,0.272263798,n.a,0.049847212,n.a,n.a,0.015485758,1.128336843,n.a,0.936071046,17.62713765,0.039568869,n.a,n.a,n.a,20.06871117
GREE,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.356359637,n.a,n.a,n.a,n.a,n.a,3.356359637
GREE,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,11.46121898,n.a,n.a,n.a,n.a,n.a,11.46121898
GREE,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.381300773,n.a,6.332742151,0.071951619,0.001812612,n.a,n.a,n.a,6.787807155
GREE,WHOL,IN_BO_OTH_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.329870218,n.a,n.a,n.a,n.a,n.a,1.329870218
GREE,WHOL,IN_OC,3.465711242,n.a,2.344244734,n.a,n.a,0.397045185,n.a,n.a,24.30040714,0.966787137,0.002009471,n.a,n.a,n.a,31.47620491
GREE,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,36.09026849,1.660581512,n.a,n.a,n.a,n.a,37.75085
GREE,WHOL,PP_EX_L,196.1735516,n.a,n.a,32.89378388,58.53721624,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,287.6045517
GREE,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.061962473,n.a,8.856291289,0.06749184,0.027981349,n.a,n.a,n.a,9.013726951
GREE,WHOL,PP_EX_S,46.00831999,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,46.00831999
GREE,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.02038822,n.a,0.293728676,0.046762416,0.000928023,n.a,n.a,n.a,0.361807335
GREE,WHOL,PP_NEW_L,7.430054156,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,7.430054156
GREE,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.8265,6.8265
GREE,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.168992348,0.168992348
GREE,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.135492,3.135492
GREE,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.299674608,8.299674608
GREE,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.792957032,6.792957032
GREE,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,24.32587065,n.a,n.a,n.a,n.a,n.a,24.32587065
GREE,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.115473441,n.a,n.a,n.a,n.a,2.115473441
GREE,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.519630485,n.a,n.a,n.a,n.a,0.519630485
GREE,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.148350005,n.a,n.a,n.a,0.148350005
GREE,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.154995381,n.a,n.a,n.a,n.a,0.154995381
GREE,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
GREE,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001026786,n.a,n.a,n.a,0.001026786
