cou_abb,reg_abb,sector/activity,BC1,BC2,HC1,HC2,HC3,DC,OS1,OS2,HF,MD,GSL,LPG,GAS,H2,REN,HYD,NUC,ELE,HT,Sum
DENM,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.245219169,n.a,n.a,5.334399485,5.472382245,n.a,n.a,n.a,n.a,n.a,-9.680080835,1.371920064
DENM,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,0.142518672,2.283219802,n.a,1.892055313,4.562496096,0.019326107,0.505071537,2.425280522,n.a,n.a,n.a,n.a,n.a,-10.38957901,1.440389041
DENM,WHOL,IN_BO_OTH_L,n.a,n.a,0.250888144,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-0.445419821,-0.194531677
DENM,WHOL,IN_BO_OTH_S,n.a,n.a,0.083611943,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.083611943
DENM,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.035140048,n.a,n.a,0.020208746,0.28094191,n.a,n.a,n.a,n.a,n.a,-0.301651196,0.034639508
DENM,WHOL,IN_OCTOT,n.a,n.a,6.042012948,n.a,n.a,0.826516188,1.184990004,n.a,11.07804866,n.a,0.024677161,1.202541839,17.4900425,n.a,n.a,n.a,n.a,37.20595633,31.2472368,106.3020224
DENM,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.10228034,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.10228034
DENM,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.299260148,0.081626618,n.a,n.a,22.97700798,n.a,n.a,n.a,n.a,n.a,n.a,23.35789475
DENM,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,61.64382398,1.682692201,14.93197805,1.064913868,2.232114594,n.a,64.19886606,n.a,n.a,n.a,n.a,n.a,n.a,145.7543888
DENM,WHOL,PP_EX_L,n.a,n.a,141.1881041,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,141.1881041
DENM,WHOL,PP_EX_S,n.a,n.a,4.366642394,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.366642394
DENM,WHOL,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,0.151387538,0.678388976,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.829776513
DENM,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.270851909,n.a,n.a,n.a,n.a,n.a,n.a,5.270851909
DENM,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,1.63117338,7.309518714,0.031029335,0.046236966,0.004638256,n.a,5.270851909,n.a,n.a,n.a,n.a,n.a,n.a,14.29344856
DENM,WHOL,PP_NEW_L,n.a,n.a,0.007822848,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.007822848
DENM,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,24.21519516,0.082814904,n.a,-130.5392324,-142.2334602,-248.4746825
DENM,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.68,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.68
DENM,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,10.98523093,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,10.98523093
DENM,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,14.44561264,0.342184742,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,14.78779738
DENM,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,39.97648749,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,39.97648749
DENM,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,11.75329603,0.155304857,1.039588215,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.9481891
DENM,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.00214765,0.251473977,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.253621627
DENM,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.731170502,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.731170502
DENM,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.959889187,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.959889187
DENM,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.109787568,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.349986339,n.a,4.459773907
DENM,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
DENM,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,9.25719934,0.000105916,0.042277138,0.000211832,0.000105916,n.a,n.a,n.a,0.000317749,n.a,9.300217891
DENM,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,35.5,n.a,0.006216304,0.004392894,0.002196447,n.a,n.a,n.a,0.006589341,n.a,35.51939499
DENM,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.186463757,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.186463757
DENM,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,20.7,75.17933156,n.a,0.004328486,0.002164243,n.a,n.a,n.a,0.006492729,n.a,95.89231702
DENM,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,24.1,4.358665166,0.005264049,0.001191717,0.000595859,n.a,n.a,n.a,0.001787576,n.a,28.46750437
DENM,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.193154627,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.193154627
DENM,WHOL,SUM,0,0,154.427899,0,0,0.96903486,100.9884082,9.67059989,52.48459608,169.8749542,131.1525065,16.13716378,187.5520113,0.005062465,24.58120522,0.082814904,0,4.87191181,2.20E-37,852.7981682
ESTO,WHOL,CON_COMB,0.513457757,n.a,n.a,n.a,n.a,0.019677127,n.a,n.a,0.058389496,0.894593556,n.a,n.a,0.785168039,n.a,n.a,n.a,n.a,n.a,n.a,2.271285976
ESTO,WHOL,CON_LOSS,n.a,n.a,6.401952144,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,9.205224084,4.052307171,19.6594834
ESTO,WHOL,DOM,0.018505656,n.a,1.08626526,n.a,n.a,0.26000028,13.26298691,n.a,0.200003436,2.4237733,0.044003268,0.18400986,4.088703276,n.a,n.a,n.a,n.a,13.56841397,20.4209914,55.55765661
ESTO,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,0.03600648,n.a,n.a,n.a,n.a,0.023622822,1.383588948,n.a,n.a,n.a,n.a,n.a,-1.294114635,0.149103614
ESTO,WHOL,IN_BO_CON,0.008761807,n.a,n.a,n.a,n.a,0.000335777,n.a,n.a,0.061604192,n.a,n.a,n.a,0.145431997,n.a,n.a,n.a,n.a,n.a,-0.194338443,0.021795329
ESTO,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,4.243618992,n.a,0.79048849,n.a,0.02259107,0.023622822,1.182523372,n.a,n.a,n.a,n.a,n.a,-5.209887676,1.052957068
ESTO,WHOL,IN_BO_OTH_L,0.000155244,n.a,0.054344664,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.054499908
ESTO,WHOL,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.183873129,n.a,n.a,n.a,n.a,n.a,-0.165485816,0.018387313
ESTO,WHOL,IN_OCTOT,3.220471427,n.a,0.271555848,n.a,n.a,n.a,0.022985532,n.a,0.829248132,0.92212776,0.021412198,0.044780221,2.965839031,n.a,n.a,n.a,n.a,7.804781352,11.38190185,27.48510335
ESTO,WHOL,NONEN,0.942825492,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.766955204,n.a,n.a,n.a,4.907683224,n.a,n.a,n.a,n.a,n.a,n.a,7.61746392
ESTO,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.066278896,n.a,n.a,n.a,0.017119905,n.a,n.a,n.a,n.a,n.a,n.a,0.083398801
ESTO,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,5.690582575,5.37,3.302835905,n.a,n.a,n.a,9.821843353,n.a,n.a,n.a,n.a,n.a,n.a,24.18526183
ESTO,WHOL,PP_EX_L,69.95708208,n.a,0.097723886,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,70.05480597
ESTO,WHOL,PP_EX_S,7.77300912,n.a,0.01085821,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,7.78386733
ESTO,WHOL,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.142753969,n.a,0.011108874,n.a,n.a,n.a,7.609512479,n.a,n.a,n.a,n.a,n.a,n.a,7.763375322
ESTO,WHOL,PP_NEW_L,21.88868756,n.a,2.34963E-05,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,21.88871106
ESTO,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.194393124,0.079214256,n.a,-36.7379977,-28.94345579,-65.40784611
ESTO,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.31,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.31
ESTO,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.39,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.39
ESTO,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.763019597,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.763019597
ESTO,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.08,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.08
ESTO,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.35,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.35
ESTO,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.03,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.03
ESTO,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.789187117,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.050409073,n.a,1.83959619
ESTO,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
ESTO,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.071329399,0.131895622,2.36145E-05,4.72289E-05,2.36145E-05,n.a,n.a,n.a,7.08434E-05,n.a,2.203390322
ESTO,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.243018803,n.a,0.000305707,0.000611415,0.000305707,n.a,n.a,n.a,0.000917122,n.a,6.245158755
ESTO,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000682209,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000682209
ESTO,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.95671714,11.42661057,n.a,0.000690348,0.000345174,n.a,n.a,n.a,0.001035522,n.a,15.38539876
ESTO,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.523709399,0.672130765,9.05021E-05,0.000119652,5.98262E-05,n.a,n.a,n.a,0.000179478,n.a,3.196289623
ESTO,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.017956709,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.017956709
ESTO,WHOL,SUM,104.3229561,0,7.922723508,0,0,0.280013184,23.39893446,5.37,7.086912624,24.95445647,14.13030201,0.276455548,33.0927554,0.000734322,0.194393124,0.079214256,0,-6.106966253,0.047918051,215.0508028
FINL,WHOL,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.496883635,n.a,n.a,10.18901507,3.76307283,n.a,n.a,n.a,n.a,n.a,n.a,19.44897153
FINL,WHOL,CON_LOSS,n.a,n.a,5.149889604,n.a,n.a,n.a,n.a,n.a,12.86595266,n.a,n.a,0.274989024,1.746900432,n.a,n.a,n.a,n.a,24.030013,23.65094633,67.71869105
FINL,WHOL,DOM,1.080152532,n.a,0.178483284,n.a,n.a,n.a,54.32201341,n.a,6.639971724,58.59513067,3.783987972,0.60059646,3.246319116,n.a,0.020012904,n.a,n.a,133.3152064,96.51001054,358.291885
FINL,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.397703888,n.a,n.a,2.060927206,n.a,n.a,n.a,n.a,n.a,n.a,-2.109721625,0.34890947
FINL,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.459903245,0.127781136,n.a,2.706074414,1.483914297,n.a,n.a,n.a,n.a,n.a,-5.064602062,0.71307103
FINL,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,0.001979768,1.153323803,n.a,1.317875465,0.85638101,n.a,0.445966351,0.161642213,n.a,n.a,n.a,n.a,n.a,-3.405781456,0.531387154
FINL,WHOL,IN_BO_OTH_L,0.014734503,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-0.016200755,-0.001466251
FINL,WHOL,IN_BO_OTH_S,0.003675445,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.003675445
FINL,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,5.949822917,27.68707575,n.a,n.a,n.a,0.436284037,0.330927135,n.a,n.a,n.a,n.a,n.a,-5.428534186,28.97557565
FINL,WHOL,IN_OCTOT,0.51147146,n.a,4.284017496,n.a,n.a,21.12246115,5.534926179,n.a,24.03717502,n.a,n.a,17.5959653,21.01697558,n.a,n.a,n.a,n.a,155.0016581,219.0402157,468.144866
FINL,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,28.85768647,n.a,13.24397884,11.31017965,2.196018468,n.a,n.a,n.a,n.a,n.a,n.a,55.60786343
FINL,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.449887739,0.019210844,n.a,n.a,0.070284697,n.a,n.a,n.a,n.a,n.a,n.a,0.53938328
FINL,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,178.338714,6.63,21.16473076,0.960542224,0.58289627,n.a,106.2172878,n.a,n.a,n.a,n.a,n.a,n.a,313.8941711
FINL,WHOL,PP_EX_L,58.74378011,n.a,76.41329517,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,135.1570753
FINL,WHOL,PP_EX_S,6.527086679,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.527086679
FINL,WHOL,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,8.1465E-06,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.1465E-06
FINL,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,30,n.a,n.a,n.a,n.a,n.a,n.a,30
FINL,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,12.9752006,n.a,1.329656178,n.a,0.036618423,n.a,4.422391362,n.a,n.a,n.a,n.a,n.a,n.a,18.76386657
FINL,WHOL,PP_NEW_L,3.521581397,n.a,0.673187198,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.194768596
FINL,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.621446724,49.62241415,251.3267795,-253.935449,-323.1763325,-275.5411411
FINL,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.195,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.195
FINL,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.515,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.515
FINL,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.24424244,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.24424244
FINL,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,23.81502082,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,23.81502082
FINL,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,18.73964331,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,18.73964331
FINL,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.101090909,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.101090909
FINL,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.541822602,1.730909094,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.272731695
FINL,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.06,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.06
FINL,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.746607356,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.091609609,n.a,3.838216965
FINL,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FINL,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.9,0.016661383,9.49493E-05,0.000189899,9.49493E-05,n.a,n.a,n.a,0.000284848,n.a,6.917326029
FINL,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,40,n.a,0.001625328,0.003250657,0.001625328,n.a,n.a,n.a,0.004875985,n.a,40.0113773
FINL,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.202963806,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.202963806
FINL,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,22.59995936,73.20337926,n.a,0.111608228,0.002165833,n.a,n.a,n.a,0.0064975,n.a,95.92361018
FINL,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,16.67004064,0.329959361,0.000667247,0.014896677,0.00028908,n.a,n.a,n.a,0.00086724,n.a,17.01672024
FINL,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.897036194,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.897036194
FINL,WHOL,SUM,70.40248212,0,86.69887276,0,0,21.12444092,258.2740091,34.31707575,106.2124268,182.5163616,120.0045023,45.62238503,174.7856794,0.004175191,0.641459628,49.62241415,251.3267795,60.51556363,-5.00E-37,1462.068628
FRAN,WHOL,CON_COMB,n.a,n.a,n.a,n.a,55.99554,0.361233947,n.a,n.a,34.34101305,n.a,n.a,n.a,2.737385459,n.a,n.a,n.a,n.a,n.a,n.a,93.43517245
FRAN,WHOL,CON_LOSS,n.a,n.a,21.85481967,n.a,n.a,n.a,16.73237873,n.a,35.13813768,n.a,n.a,n.a,28.79731282,n.a,n.a,n.a,n.a,318.2327646,113.179323,533.9347365
FRAN,WHOL,DOM,n.a,n.a,12.48001344,n.a,n.a,4.794011604,309.5080596,n.a,17.35993818,539.6371719,7.15398516,97.10600152,926.5363279,n.a,6.327008424,n.a,n.a,975.6072149,174.3040202,3070.813753
FRAN,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
FRAN,WHOL,IN_BO_CHEM,n.a,n.a,3.447461603,n.a,n.a,2.254712869,n.a,n.a,6.664421369,n.a,38.22519802,7.00259494,40.49489458,n.a,n.a,n.a,n.a,n.a,-85.9049219,12.18436148
FRAN,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,55.07686187,0.550776697,n.a,n.a,33.777605,0.68161104,n.a,n.a,18.12030293,n.a,n.a,n.a,n.a,n.a,-94.62158316,13.58557438
FRAN,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,1.170403642,40.89002921,n.a,11.76586175,10.92236299,n.a,5.611202424,107.5932125,n.a,n.a,n.a,n.a,n.a,-155.7647941,22.18827836
