"fao_code","iso","year","value","flow"
"57","blr","2000","55900","production"
"57","blr","2005","61300","production"
"57","blr","2007","65900","production"
"57","blr","2009","45100","production"
"57","blr","1998","43300","production"
"57","blr","2012","55400","production"
"57","blr","2004","61200","production"
"57","blr","2014","32900","production"
"57","blr","1997","31000","production"
"57","blr","2002","59200","production"
"57","blr","2003","60600","production"
"57","blr","2013","32900","production"
"58","ecu","1995","2000","production"
"58","ecu","1999","2200","production"
"58","ecu","2007","2000","production"
"58","ecu","2010","2000","production"
"58","ecu","2005","2000","production"
"58","ecu","2006","2000","production"
"58","ecu","2009","2000","production"
"58","ecu","2002","2200","production"
"58","ecu","2000","2200","production"
"58","ecu","2011","2000","production"
"58","ecu","1998","2200","production"
"58","ecu","2013","2000","production"
"58","ecu","2012","2000","production"
"58","ecu","2004","2000","production"
"58","ecu","2014","2000","production"
"58","ecu","2003","2000","production"
"58","ecu","2001","2200","production"
"58","ecu","1997","2200","production"
"58","ecu","1994","1100","production"
"58","ecu","1996","2100","production"
"58","ecu","2008","2000","production"
"59","egy","2012","41000","production"
"59","egy","2007","41000","production"
"59","egy","2009","41000","production"
"59","egy","2013","41000","production"
"59","egy","2008","41000","production"
"59","egy","2010","41000","production"
"59","egy","2011","41000","production"
"59","egy","2014","41000","production"
"63","est","2004","68600","production"
"63","est","2005","67000","production"
"63","est","2007","190200","production"
"63","est","1992","42200","production"
"63","est","1998","44000","production"
"63","est","2010","220775","production"
"63","est","2011","220781","production"
"63","est","1993","42200","production"
"63","est","2014","240000","production"
"63","est","1994","42200","production"
"63","est","1999","49500","production"
"63","est","2000","54000","production"
"63","est","2008","200225","production"
"63","est","2006","136300","production"
"63","est","2003","67100","production"
"63","est","2002","65300","production"
"63","est","1995","13200","production"
"63","est","1997","36000","production"
"63","est","2013","223878","production"
"63","est","1996","28200","production"
"63","est","2012","232859","production"
"63","est","2001","51700","production"
"63","est","2009","199100","production"
"67","fin","1978","6088000","production"
"67","fin","1997","11181000","production"
"67","fin","1980","7246000","production"
"67","fin","1972","6297000","production"
"67","fin","1975","5188000","production"
"67","fin","2003","11948000","production"
"67","fin","1995","10180000","production"
"67","fin","1974","6603000","production"
"67","fin","1984","8031000","production"
"67","fin","1987","8467000","production"
"67","fin","1993","9430000","production"
"67","fin","1976","5395000","production"
"67","fin","1965","5344000","production"
"67","fin","1969","6062000","production"
"67","fin","2009","8815000","production"
"67","fin","1986","7929000","production"
"67","fin","1973","6690000","production"
"67","fin","1982","6714000","production"
"67","fin","1998","11447000","production"
"67","fin","2012","10234650","production"
"67","fin","2002","11729000","production"
"67","fin","2006","13115000","production"
"67","fin","1991","8505000","production"
"67","fin","1966","5498000","production"
"67","fin","1961","4297000","production"
"67","fin","2004","12614000","production"
"67","fin","1979","7050000","production"
"67","fin","1981","7344000","production"
"67","fin","1971","6002000","production"
"67","fin","1989","9118000","production"
"67","fin","1994","10054000","production"
"67","fin","2000","12009000","production"
"67","fin","2011","10362000","production"
"67","fin","1992","8633000","production"
"67","fin","1983","7163000","production"
"67","fin","1999","11669000","production"
"67","fin","2014","10471390","production"
"67","fin","1977","5256000","production"
"67","fin","1988","8994000","production"
"67","fin","1967","5508000","production"
"67","fin","1968","5704000","production"
"67","fin","1962","4191000","production"
"67","fin","2007","12856000","production"
"67","fin","1996","9785000","production"
"67","fin","2008","11624000","production"
"67","fin","1985","7977000","production"
"67","fin","2013","10520000","production"
"67","fin","2001","11168000","production"
"67","fin","1963","4590000","production"
"67","fin","2005","11134000","production"
"67","fin","1970","6233000","production"
"67","fin","1990","8886000","production"
"67","fin","2010","10508000","production"
"67","fin","1964","5093000","production"
"68","fra","1970","1787300","production"
"68","fra","2006","2422000","production"
"68","fra","1971","1810000","production"
"68","fra","1969","1716200","production"
"68","fra","1987","2098000","production"
"68","fra","2007","2259994","production"
"68","fra","1982","1749000","production"
"68","fra","1984","2030000","production"
"68","fra","1976","1813000","production"
"68","fra","2000","2581000","production"
"68","fra","1999","2589000","production"
"68","fra","1994","2791000","production"
"68","fra","2005","2504000","production"
"68","fra","1991","2434000","production"
"68","fra","1978","2004000","production"
"68","fra","2002","2427000","production"
"68","fra","1966","1530700","production"
"68","fra","1973","1935000","production"
"68","fra","1965","1451300","production"
"68","fra","1993","2543000","production"
"68","fra","2011","1837423","production"
"68","fra","1990","2399000","production"
"68","fra","1972","1912800","production"
"68","fra","1989","2390000","production"
"68","fra","1968","1585200","production"
"68","fra","1988","2058000","production"
"68","fra","1967","1580800","production"
"68","fra","1962","1214000","production"
"68","fra","1974","1977000","production"
"68","fra","1985","1770000","production"
"68","fra","1975","1753000","production"
"68","fra","1980","1815000","production"
"68","fra","1979","1913000","production"
"68","fra","1981","1771000","production"
"68","fra","1977","2017000","production"
"68","fra","1998","2674900","production"
"68","fra","2003","2432000","production"
"68","fra","1983","1856000","production"
"68","fra","1992","2728000","production"
"68","fra","1995","2822000","production"
"68","fra","2009","1687743","production"
"68","fra","1997","2830000","production"
"68","fra","1964","1358000","production"
"68","fra","2004","2503000","production"
"68","fra","2001","2460000","production"
"68","fra","1996","2519000","production"
"68","fra","1961","1201000","production"
"68","fra","2012","2798757","production"
"68","fra","1963","1268000","production"
"68","fra","1986","2022000","production"
"68","fra","2008","2225795","production"
"68","fra","2013","1699346","production"
"68","fra","2010","1832466","production"
"68","fra","2014","1655400","production"
"73","geo","2011","0","production"
"73","geo","2000","0","production"
"73","geo","2010","0","production"
"73","geo","2007","0","production"
"73","geo","2005","0","production"
"73","geo","2006","0","production"
"73","geo","2014","0","production"
"73","geo","2001","0","production"
"73","geo","2013","0","production"
"73","geo","2012","0","production"
"73","geo","2009","0","production"
"73","geo","2003","0","production"
"73","geo","2002","0","production"
"73","geo","2008","0","production"
"73","geo","2004","0","production"
"79","deu","1982","2355000","production"
"79","deu","2008","2908802","production"
"79","deu","1984","2647000","production"
"79","deu","1981","2372000","production"
"79","deu","1996","1852000","production"
"79","deu","2007","3001000","production"
"79","deu","2001","2103000","production"
"79","deu","1999","1740000","production"
"79","deu","1974","2214000","production"
"79","deu","1968","1895000","production"
"79","deu","1965","1777700","production"
"79","deu","2014","2597000","production"
"79","deu","2006","2938000","production"
"79","deu","1995","1984000","production"
"79","deu","1994","1957000","production"
"79","deu","1972","2087000","production"
"79","deu","1966","1790800","production"
"79","deu","1980","2347000","production"
"79","deu","2002","2148000","production"
"79","deu","1971","2067000","production"
"79","deu","2009","2545010","production"
"79","deu","2010","2763023","production"
"79","deu","2011","2725000","production"
"79","deu","2000","2215000","production"
"79","deu","1983","2431000","production"
"79","deu","1979","2321000","production"
"79","deu","1988","2685000","production"
"79","deu","2003","2450000","production"
"79","deu","1989","2745000","production"
"79","deu","1991","2431000","production"
"79","deu","1985","2536000","production"
"79","deu","1978","2202000","production"
"79","deu","1977","2224000","production"
"79","deu","1990","2666000","production"
"79","deu","1967","1821200","production"
"79","deu","1998","1973000","production"
"79","deu","1976","2140000","production"
"79","deu","2012","2636000","production"
"79","deu","1993","2032000","production"
"79","deu","1997","1983000","production"
"79","deu","1963","2055400","production"
