iso,CEDS_grd_sector,VOC01,VOC02,VOC03,VOC04,VOC05,VOC06,VOC07,VOC08,VOC09,VOC12,VOC13,VOC14,VOC15,VOC16,VOC17,VOC18,VOC19,VOC20,VOC21,VOC22,VOC23,VOC24,VOC25
sen,SLV,0.075910041,0,0,0,0,0.441411136,0,0,0,0,0,0.086048031,0.085388304,0,0.016964561,0.080256374,0.027875949,0.015285176,0,0,0.104067549,0,0.066792878
sgp,SLV,0.080564202,0,0,0,0,0.482506311,0,0,0,0,0,0.08586155,0.085203246,0,0.016927799,0.093400331,0.026553983,0.005706268,0,0,0.090128684,0,0.033147626
shn,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sjm,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb,SLV,0.083156775,0,0,0,0,0.620977012,0,0,0,0,0,0.057507497,0.057066583,0,0.011337744,0.081949528,0.003794356,0.001526753,0,0,0.074142281,0,0.00854147
sle,SLV,0.076566357,0,0,0,0,0.48900974,0,0,0,0,0,0.080448079,0.07983129,0,0.015860534,0.082977305,0.022047312,0.008619206,0,0,0.096350843,0,0.048289334
slv,SLV,0.07087817,0,0,0,0,0.476657904,0,0,0,0,0,0.084055124,0.083410671,0,0.016571661,0.079774594,0.026622006,0.014950501,0,0,0.096862596,0,0.050216774
smr,SLV,0.064701483,0,0,0,0,0.407043815,0,0,0,0,0,0.09731561,0.096569486,0,0.01918599,0.079061121,0.037615318,0.02805415,0,0,0.10816019,0,0.062292837
som,SLV,0.067799973,0,0,0,0,0.395170275,0,0,0,0,0,0.100472078,0.099701763,0,0.019808079,0.085619489,0.037959022,0.013481016,0,0,0.110267893,0,0.069720413
spm,SLV,0.075490165,0,0,0,0,0.414988853,0,0,0,0,0,0.093871126,0.093151423,0,0.018506882,0.087095912,0.035709711,0.032925973,0,0,0.091557177,0,0.056702778
stp,SLV,0.081896903,0,0,0,0,0.601204709,0,0,0,0,0,0.061091749,0.060623353,0,0.012044395,0.081940996,0.006703386,0.002520913,0,0,0.077621872,0,0.014351726
sur,SLV,0.066558283,0,0,0,0,0.405185198,0,0,0,0,0,0.09842805,0.097673403,0,0.0194055,0.083415131,0.037089964,0.012994577,0,0,0.106861704,0,0.07238819
svk,SLV,0.068414512,0,0,0,0,0.396446021,0,0,0,0,0,0.100486659,0.099716232,0,0.019811172,0.085141414,0.041148552,0.02577576,0,0,0.102280311,0,0.060779366
svn,SLV,0.06825554,0,0,0,0,0.401266821,0,0,0,0,0,0.097334722,0.096588457,0,0.019189761,0.082163426,0.040719414,0.031211341,0,0,0.097079853,0,0.066190664
swe,SLV,0.071906555,0,0,0,0,0.386391556,0,0,0,0,0,0.101855257,0.101074339,0,0.020080999,0.089687327,0.039117639,0.028368555,0,0,0.104232007,0,0.057285767
swz,SLV,0.074715602,0,0,0,0,0.393248038,0,0,0,0,0,0.099462118,0.098699536,0,0.01960918,0.089811478,0.038338409,0.015131698,0,0,0.101974916,0,0.069009024
syc,SLV,0.078687,0,0,0,0,0.445776566,0,0,0,0,0,0.090745884,0.090050134,0,0.017890754,0.091316464,0.030290998,0.008292861,0,0,0.095106545,0,0.051842795
syr,SLV,0.073476825,0,0,0,0,0.42397029,0,0,0,0,0,0.094301472,0.093578453,0,0.018591742,0.086076434,0.036492603,0.012113551,0,0,0.100303675,0,0.061094955
tca,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcd,SLV,0.075569044,0,0,0,0,0.48646501,0,0,0,0,0,0.08044194,0.079825196,0,0.015859327,0.081115957,0.02309811,0.012880809,0,0,0.095648939,0,0.049095669
tgo,SLV,0.07236671,0,0,0,0,0.460603954,0,0,0,0,0,0.085511553,0.084855939,0,0.016858795,0.081305663,0.0266023,0.01526571,0,0,0.099249796,0,0.057379581
tha,SLV,0.067100207,0,0,0,0,0.480245255,0,0,0,0,0,0.081634776,0.081008882,0,0.016094478,0.071767749,0.027981976,0.014411541,0,0,0.095972888,0,0.063782247
tjk,SLV,0.073785599,0,0,0,0,0.375841894,0,0,0,0,0,0.103892283,0.103095742,0,0.020482597,0.092310393,0.043627107,0.024453031,0,0,0.100759731,0,0.061751623
tkl,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkm,SLV,0.074672624,0,0,0,0,0.377581974,0,0,0,0,0,0.103310038,0.102517959,0,0.020367631,0.091615086,0.044060218,0.024262996,0,0,0.100747195,0,0.060864278
tls,SLV,0.076791154,0,0,0,0,0.537208279,0,0,0,0,0,0.070687356,0.070145393,0,0.013936169,0.077635044,0.015600825,0.009932986,0,0,0.089515799,0,0.038546995
ton,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tto,SLV,0.076501032,0,0,0,0,0.35634341,0,0,0,0,0,0.108892282,0.1080574,0,0.021468356,0.097961342,0.04556021,0.011250406,0,0,0.103883681,0,0.070081881
tun,SLV,0.070943404,0,0,0,0,0.390509972,0,0,0,0,0,0.098602834,0.097846853,0,0.019439702,0.084384534,0.040462108,0.027440202,0,0,0.098198595,0,0.072171796
tur,SLV,0.075310425,0,0,0,0,0.419341501,0,0,0,0,0,0.093192473,0.092477962,0,0.0183731,0.085585565,0.035168652,0.021457493,0,0,0.09692467,0,0.062168157
tuv,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twn,SLV,0.075000589,0,0,0,0,0.44393022,0,0,0,0,0,0.089516241,0.088829916,0,0.017648326,0.084378545,0.03101918,0.013004166,0,0,0.101141158,0,0.05553166
tza,SLV,0.067208426,0,0,0,0,0.43148621,0,0,0,0,0,0.09118285,0.090483762,0,0.017976903,0.079093978,0.032527705,0.02324539,0,0,0.101606777,0,0.065188
uga,SLV,0.070694941,0,0,0,0,0.433929773,0,0,0,0,0,0.092514017,0.091804714,0,0.01823935,0.084941374,0.031045986,0.011393103,0,0,0.104434178,0,0.061002563
ukr,SLV,0.06617352,0,0,0,0,0.402236738,0,0,0,0,0,0.098132717,0.097380335,0,0.019347087,0.081854071,0.041430251,0.029384056,0,0,0.098705204,0,0.06535602
ury,SLV,0.083722818,0,0,0,0,0.514645668,0,0,0,0,0,0.075205449,0.074628848,0,0.014826933,0.081420782,0.02362456,0.008670954,0,0,0.088244016,0,0.035009971
usa,SLV,0.064915579,0,0,0,0,0.413559148,0,0,0,0,0,0.096420946,0.095681685,0,0.019009615,0.081548575,0.034215203,0.028635189,0,0,0.106331708,0,0.059682351
uzb,SLV,0.074023658,0,0,0,0,0.375614108,0,0,0,0,0,0.103859387,0.103063106,0,0.020476017,0.092140235,0.043871597,0.0244636,0,0,0.100838832,0,0.061649459
vct,SLV,0.075296539,0,0,0,0,0.382491306,0,0,0,0,0,0.103144449,0.102353629,0,0.020335165,0.093423288,0.040525513,0.010951781,0,0,0.103475947,0,0.068002383
ven,SLV,0.079478855,0,0,0,0,0.358098099,0,0,0,0,0,0.108977155,0.108141617,0,0.021485061,0.099928873,0.04576707,0.011102485,0,0,0.104984434,0,0.062036351
vgb,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vir,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vnm,SLV,0.054623649,0,0,0,0,0.476964686,0,0,0,0,0,0.081735912,0.081109236,0,0.016114443,0.063155536,0.024680768,0.026736839,0,0,0.102546046,0,0.072332885
vut,SLV,0.084050382,0,0,0,0,0.641271966,0,0,0,0,0,0.053985626,0.053571724,0,0.010643391,0.081501404,0.001123052,0.000448394,0,0,0.070936101,0,0.002467961
wlf,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wsm,SLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yem,SLV,0.065398979,0,0,0,0,0.399046778,0,0,0,0,0,0.100824795,0.100051775,0,0.019877812,0.085277476,0.037674774,0.013525726,0,0,0.10992252,0,0.068399364
zaf,SLV,0.061367481,0,0,0,0,0.40579471,0,0,0,0,0,0.097284176,0.096538298,0,0.019192478,0.079560624,0.036113662,0.027498931,0,0,0.104248032,0,0.072401608
zmb,SLV,0.066556808,0,0,0,0,0.430026627,0,0,0,0,0,0.091559197,0.09085721,0,0.018051065,0.079280186,0.032374909,0.023483277,0,0,0.101780908,0,0.066029813
zwe,SLV,0.072059276,0,0,0,0,0.457201924,0,0,0,0,0,0.085164876,0.084511915,0,0.016790461,0.079250822,0.028209232,0.016145474,0,0,0.096767321,0,0.0638987
srb (kosovo),SLV,0.063590283,0,0,0,0,0.420231725,0,0,0,0,0,0.092308275,0.091600552,0,0.018198779,0.076161796,0.037417703,0.039351501,0,0,0.093109548,0,0.068029838
mne,SLV,0.068110326,0,0,0,0,0.401881482,0,0,0,0,0,0.097269728,0.096523962,0,0.019176945,0.08225701,0.040480674,0.031168255,0,0,0.096972368,0,0.06615925
idn,SLV,0.07679117,0,0,0,0,0.537208288,0,0,0,0,0,0.070687335,0.070145379,0,0.013936174,0.077635098,0.015600865,0.009933003,0,0,0.089515733,0,0.038546955
scg,SLV,0.068110326,0,0,0,0,0.401881482,0,0,0,0,0,0.097269728,0.096523962,0,0.019176945,0.08225701,0.040480674,0.031168255,0,0,0.096972368,0,0.06615925
abw,TRA,0,0.011197875,0.006671234,0.124915643,0.166247819,0.191073662,0.125998249,0.016972316,0.032529538,0.059746806,0.027889392,0.051951583,0.043338813,0.048215662,0.079474234,0,0,0,0.0038605,0.004610956,0.005305719,0,0
afg,TRA,0,0.011209969,0.006368746,0.126704788,0.168737604,0.189233453,0.125836036,0.016681988,0.032337027,0.059765907,0.027990763,0.052558237,0.043709684,0.049035339,0.077099169,0,0,0,0.003430367,0.004107038,0.005193885,0,0
ago,TRA,0,0.011192202,0.006416264,0.12532413,0.166812766,0.190793723,0.125960163,0.016875344,0.032505461,0.059672793,0.027921592,0.052094505,0.0434313,0.048399148,0.079038182,0,0,0,0.003768151,0.004508347,0.005285927,0,0
aia,TRA,0,0.012785574,0.007398158,0.141781673,0.188616694,0.220155181,0,0.019536953,0.037393878,0.068173633,0.031868642,0.059065099,0.049369771,0.05463303,0.092723825,0,0,0,0.004709449,0.005631382,0.006157058,0,0
alb,TRA,0,0.009476431,0.007403094,0.142613195,0.186281227,0.188191795,0.125683157,0.015503341,0.028149999,0.064058459,0.024737224,0.043365624,0.03612981,0.038008339,0.075181679,0,0,0,0.004743549,0.005611209,0.004861869,0,0
and,TRA,0,0.010583013,0.009824801,0.153780865,0.199613574,0.227120586,0,0.019321166,0.03308154,0.073370819,0.027420818,0.045066904,0.038394897,0.037424946,0.100834648,0,0,0,0.008217264,0.009703414,0.006240744,0,0
ant,TRA,0,0.012785526,0.007398316,0.141781881,0.188616819,0.220155347,0,0.01953718,0.037393915,0.068173398,0.03186889,0.059064729,0.049369678,0.054633229,0.092723667,0,0,0,0.004709493,0.005631119,0.006156815,0,0
are,TRA,0,0.011210244,0.006368044,0.126725398,0.168766293,0.18921043,0.12583355,0.016679122,0.032334565,0.059767335,0.02799181,0.052565147,0.043713848,0.049044815,0.077070437,0,0,0,0.003425356,0.004101082,0.005192525,0,0
arg,TRA,0,0.01110175,0.006655218,0.118409945,0.157174632,0.198604114,0.126581791,0.01784266,0.033350185,0.059207947,0.027575454,0.04977095,0.042036078,0.045211608,0.08875141,0,0,0,0.005460687,0.006518787,0.005746783,0,0
arm,TRA,0,0.011431122,0.011884488,0.12422525,0.165378013,0.187952085,0.126088509,0.017930647,0.032052604,0.061883348,0.027600729,0.051602437,0.042986532,0.048007443,0.077462993,0,0,0,0.003861469,0.004460705,0.005191627,0,0
asm,TRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atg,TRA,0,0.012785947,0.007398085,0.141782241,0.1886171,0.220155049,0,0.019537293,0.037393241,0.068173209,0.031868751,0.059064684,0.049370018,0.054633265,0.092723351,0,0,0,0.004709334,0.005631397,0.006157033,0,0
aus,TRA,0,0.011166467,0.006486963,0.123289278,0.163973029,0.19309471,0.126143126,0.017158935,0.032754624,0.059536926,0.027820825,0.05141069,0.043017862,0.047456948,0.081900342,0,0,0,0.004267197,0.005101133,0.005420947,0,0
aut,TRA,0,0.010310392,0.006415842,0.175558732,0.2289811,0.207570046,0,0.01592943,0.030185099,0.074151645,0.02777967,0.04943957,0.040653719,0.043640872,0.075642276,0,0,0,0.003986051,0.004752174,0.005003382,0,0
aze,TRA,0,0.011340423,0.012443396,0.116257868,0.15427664,0.196739318,0.126806786,0.019092586,0.032995072,0.061466713,0.027187922,0.048918809,0.041367341,0.044340689,0.088492093,0,0,0,0.005802414,0.00675801,0.00571392,0,0
bdi,TRA,0,0.011164788,0.006488585,0.123238486,0.163905572,0.193149472,0.126147698,0.017166896,0.032760581,0.059532644,0.02781706,0.051393461,0.04301022,0.047437353,0.081968475,0,0,0,0.004278826,0.005114791,0.005425092,0,0
bel,TRA,0,0.010830498,0.016137468,0.161663453,0.210362152,0.214447819,0,0.019350963,0.03121274,0.076838822,0.027169309,0.046432141,0.038868518,0.039773938,0.087464792,0,0,0,0.006460513,0.007423545,0.005563328,0,0
ben,TRA,0,0.011204664,0.006382774,0.1262986,0.16817134,0.189692335,0.12587258,0.01673882,0.032386646,0.059738579,0.027970436,0.052421731,0.043627721,0.048848074,0.077669802,0,0,0,0.003529793,0.004225146,0.00522096,0,0
bfa,TRA,0,0.011190317,0.006420787,0.125198345,0.166637554,0.190935287,0.12597153,0.016892777,0.032521032,0.059664573,0.027915329,0.052052022,0.043405741,0.048340879,0.079215382,0,0,0,0.0037991,0.004545043,0.0052943,0,0
bgd,TRA,0,0.011015048,0.006885933,0.111723141,0.147853562,0.206158458,0.127182835,0.018778247,0.034166152,0.058758497,0.02724023,0.047523912,0.040687125,0.042129013,0.098145092,0,0,0,0.007097412,0.008462928,0.006192415,0,0
bgr,TRA,0,0.010216213,0.012617186,0.133046865,0.174505467,0.189602267,0.126169116,0.017405087,0.029445065,0.064661743,0.025274137,0.044622527,0.037387404,0.039513161,0.079072778,0,0,0,0.005265711,0.006091987,0.005103286,0,0
bhr,TRA,0,0.011164134,0.006489209,0.123209734,0.163865665,0.193173499,0.126171859,0.017170182,0.032762734,0.059529528,0.027815238,0.051383559,0.043004047,0.04742442,0.0820025,0,0,0,0.004284984,0.005122207,0.005426502,0,0
bhs,TRA,0,0.011171874,0.006464349,0.123906251,0.164834712,0.19239793,0.126090095,0.017069986,0.032682005,0.059571699,0.027858722,0.051613162,0.043145639,0.047743695,0.081031784,0,0,0,0.004118067,0.004921101,0.005378929,0,0
bih,TRA,0,0.012866807,0.010833856,0.135999097,0.180608383,0.224467451,0,0.020903984,0.037780815,0.069174698,0.031434694,0.057054905,0.048081695,0.052030124,0.099150959,0,0,0,0.006041839,0.007119572,0.006451121,0,0
blr,TRA,0,0.012830633,0.007615046,0.144330956,0.192177824,0.216956723,0,0.019222499,0.037036708,0.068460759,0.031975709,0.059911744,0.049866588,0.055817286,0.088898812,0,0,0,0.004066521,0.004858373,0.005973818,0,0
blz,TRA,0,0.010090607,0.017748817,0.141591431,0.185379023,0.18027973,0.125739342,0.017301526,0.027310037,0.068141456,0.024469383,0.043841537,0.036278478,0.039090311,0.069145992,0,0,0,0.004278353,0.004758497,0.004555482,0,0
bmu,TRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bol,TRA,0,0.011114629,0.006619774,0.119431632,0.158598272,0.197449015,0.126489898,0.017700137,0.033225281,0.059277238,0.02762668,0.050114233,0.04224283,0.045682733,0.087316719,0,0,0,0.005210651,0.006221639,0.005678638,0,0
bra,TRA,0,0.011197817,0.006671191,0.124915655,0.166247927,0.19107366,0.125998262,0.016972268,0.032529483,0.059746826,0.027889231,0.051951641,0.043338895,0.048215748,0.079474192,0,0,0,0.003860512,0.004610975,0.005305719,0,0
brb,TRA,0,0.012785546,0.0073983,0.141781852,0.188616817,0.220155419,0,0.019537165,0.037393931,0.068173399,0.031868844,0.059064742,0.049369688,0.054633207,0.092723658,0,0,0,0.004709502,0.005631125,0.006156806,0,0
brn,TRA,0,0.011160023,0.006501013,0.122875952,0.16340018,0.193558844,0.126180297,0.017217737,0.032804705,0.059508359,0.027799059,0.051271673,0.042937156,0.047270316,0.082477756,0,0,0,0.004367548,0.005220274,0.005449106,0,0
btn,TRA,0,0.011165455,0.006486828,0.123287394,0.163973754,0.193093982,0.12614331,0.017160176,0.032754455,0.05953607,0.027819665,0.051409935,0.043020141,0.047460028,0.081899638,0,0,0,0.00426682,0.005100631,0.005421717,0,0
bwa,TRA,0,0.011153658,0.006517913,0.122386629,0.162718082,0.19411165,0.126224316,0.017286226,0.03286447,0.059475446,0.027774564,0.05110722,0.042838425,0.04704474,0.083165126,0,0,0,0.004487309,0.00536254,0.005481688,0,0
caf,TRA,0,0.011200116,0.006394589,0.125954226,0.167690797,0.190081677,0.12590366,0.016787196,0.032429176,0.05971521,0.027953126,0.052305875,0.043557392,0.048688966,0.078154119,0,0,0,0.003614392,0.004325514,0.005243969,0,0
can,TRA,0,0.01031386,0.006467339,0.175387346,0.228750597,0.207705134,0,0.015960457,0.03020505,0.074156073,0.027775595,0.049404581,0.040634749,0.043592123,0.07582658,0,0,0,0.004018569,0.004789584,0.005012363,0,0
che,TRA,0,0.010306398,0.006388824,0.176075131,0.229678256,0.207066566,0,0.015857978,0.030110569,0.07419288,0.027785466,0.049541705,0.040704823,0.04378897,0.075014614,0,0,0,0.003884118,0.004631295,0.004972406,0,0
chl,TRA,0,0.011108414,0.006636311,0.118947531,0.157922687,0.197998377,0.126533535,0.017767622,0.033284141,0.059243825,0.027602548,0.049951459,0.042144114,0.045459207,0.087997489,0,0,0,0.005329136,0.006362574,0.00571103,0,0
chn,TRA,0,0.011210048,0.006377158,0.126693852,0.168722644,0.189235174,0.125848612,0.016684469,0.03233681,0.059768036,0.027989579,0.052554278,0.043706906,0.049030623,0.077106184,0,0,0,0.003432314,0.004109134,0.00519418,0,0
civ,TRA,0,0.011132936,0.006572654,0.120802023,0.160509287,0.195901724,0.126366756,0.017507938,0.033057998,0.059368809,0.02769514,0.050574762,0.042518721,0.046314308,0.085391093,0,0,0,0.004875195,0.005823324,0.005587333,0,0
cmr,TRA,0,0.011157006,0.006508988,0.122644977,0.163078215,0.193819802,0.126201063,0.017250068,0.032832911,0.059492824,0.027787497,0.051194035,0.042890553,0.047163845,0.082802218,0,0,0,0.004424078,0.005287433,0.005464487,0,0
cod,TRA,0,0.011201827,0.00639685,0.125955686,0.167688402,0.190075362,0.12590291,0.016788322,0.032428347,0.05971679,0.02795547,0.052302332,0.043556228,0.04868805,0.078153208,0,0,0,0.00361527,0.004323926,0.00525102,0,0
cog,TRA,0,0.011188665,0.006425138,0.125071971,0.166461464,0.191078027,0.125982869,0.016910476,0.032536465,0.059656067,0.027909009,0.052009556,0.043380268,0.048282646,0.079392835,0,0,0,0.003830028,0.004581783,0.005302731,0,0
cok,TRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
col,TRA,0,0.011203683,0.006385319,0.126225584,0.168069485,0.189774898,0.125879145,0.016749024,0.032395586,0.059733664,0.027966759,0.052397179,0.043612968,0.048814406,0.077772405,0,0,0,0.003547669,0.004246393,0.005225832,0,0
com,TRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cpv,TRA,0,0.012745241,0.00751447,0.138516053,0.184061444,0.223959403,0,0.020005626,0.037808603,0.06797156,0.03171275,0.057971061,0.048716055,0.053125084,0.097398794,0,0,0,0.00552007,0.006594614,0.006379172,0,0
cri,TRA,0,0.011182233,0.006442188,0.124578667,0.16577375,0.191635329,0.126027224,0.016979493,0.032596725,0.059622889,0.027884308,0.051843804,0.043280703,0.048055226,0.080085872,0,0,0,0.003950776,0.00472521,0.005335603,0,0
cub,TRA,0,0.009657946,0.005941416,0.143403283,0.187907956,0.186236019,0.125453872,0.015061906,0.028453629,0.063206116,0.025316562,0.045377641,0.03761572,0.040516232,0.072373621,0,0,0,0.003975105,0.004741375,0.004761601,0,0
cym,TRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyp,TRA,0,0.011006292,0.00690487,0.111156191,0.147063791,0.206768975,0.127310586,0.018854583,0.034231941,0.0587154,0.027210465,0.047332684,0.040570964,0.041868571,0.098918388,0,0,0,0.007233114,0.008624129,0.006229055,0,0
cze,TRA,0,0.010362196,0.006450568,0.166151926,0.216273312,0.217080978,0,0.01715491,0.031592504,0.073207514,0.02769733,0.047592253,0.039743565,0.040937055,0.087333937,0,0,0,0.005856614,0.006983758,0.005581581,0,0
deu,TRA,0,0.010324789,0.006367063,0.172442288,0.224770062,0.210765719,0,0.016325387,0.030657925,0.073813417,0.02775544,0.048829291,0.040354924,0.042744313,0.079549657,0,0,0,0.004607564,0.005495389,0.005196772,0,0
dji,TRA,0,0.011135732,0.006565215,0.121014692,0.160805615,0.195661528,0.126347637,0.017478221,0.033032092,0.059383132,0.027705934,0.050646203,0.042561626,0.046412371,0.085092376,0,0,0,0.004823073,0.005761421,0.005573133,0,0
dma,TRA,0,0.011173448,0.006465457,0.12390489,0.164834551,0.192396494,0.126087811,0.01707376,0.03267903,0.059577566,0.027850564,0.051617392,0.043144756,0.047744623,0.08103235,0,0,0,0.004115687,0.004921112,0.005380508,0,0
dnk,TRA,0,0.009028989,0.005386059,0.149584794,0.194914463,0.185746929,0.125334282,0.014410168,0.02702204,0.064357954,0.02427532,0.04247032,0.035185215,0.037026806,0.071231865,0,0,0,0.004283155,0.005113986,0.004627655,0,0
dom,TRA,0,0.011140678,0.006552217,0.121393552,0.161333738,0.195233552,0.126313581,0.017425176,0.032985764,0.059408634,0.02772483,0.050773528,0.042638058,0.046586961,0.084560165,0,0,0,0.004730386,0.005651283,0.005547899,0,0
dza,TRA,0,0.011305666,0.008614994,0.126087614,0.167916788,0.188258083,0.125903926,0.017137747,0.032171642,0.060660283,0.027850869,0.052300533,0.04349379,0.048798073,0.076688203,0,0,0,0.003509431,0.004135989,0.005166367,0,0
ecu,TRA,0,0.01115025,0.006526976,0.122126907,0.162355956,0.194405038,0.126247639,0.017322566,0.03289618,0.059457965,0.02776157,0.051019969,0.042785986,0.046924984,0.083530041,0,0,0,0.004550891,0.005438074,0.005499008,0,0
egy,TRA,0,0.011210478,0.006368173,0.126728056,0.168769802,0.189214379,0.125815346,0.016679483,0.03233524,0.059768562,0.02799238,0.05256625,0.043714767,0.049045842,0.077072032,0,0,0,0.003425424,0.004101157,0.00519263,0,0
eri,TRA,0,0.011129934,0.006580834,0.120570066,0.160185506,0.196164421,0.126387648,0.017540887,0.033085767,0.059352664,0.027683509,0.050496338,0.042471697,0.046206357,0.085718133,0,0,0,0.004932439,0.005890844,0.005602958,0,0
esp,TRA,0,0.011656614,0.016865703,0.123745496,0.164797809,0.18476119,0.126159433,0.018822179,0.031574228,0.063939461,0.027333595,0.05132907,0.042685938,0.047891547,0.075284783,0,0,0,0.003818149,0.0042644,0.005070404,0,0
est,TRA,0,0.012788726,0.008012509,0.13991531,0.186023054,0.221918072,0,0.019896125,0.037572106,0.068288346,0.031752853,0.058427182,0.048974187,0.05378252,0.095081643,0,0,0,0.005155451,0.006144912,0.006267005,0,0
eth,TRA,0,0.011135948,0.006565172,0.121014703,0.160805588,0.19566145,0.126347635,0.017478145,0.033032081,0.059383048,0.027705864,0.050646276,0.042561692,0.046412272,0.085092308,0,0,0,0.004823231,0.005761382,0.005573206,0,0
fin,TRA,0,0.009029508,0.005389411,0.149495426,0.194793684,0.1858358,0.125332791,0.014422307,0.027035185,0.064350275,0.024274364,0.042452685,0.035176484,0.037001122,0.071341908,0,0,0,0.004300918,0.00513512,0.004633013,0,0
fji,TRA,0,0.011164707,0.006489424,0.123286929,0.16397351,0.193093888,0.126143241,0.01716118,0.032755159,0.059536232,0.027818016,0.051409705,0.04301962,0.047459036,0.081899468,0,0,0,0.004267184,0.005101018,0.005421682,0,0
flk,TRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fra,TRA,0,0.010311026,0.006457768,0.175800101,0.229307789,0.20729428,0,0.015905124,0.030144341,0.074193948,0.027779622,0.049485744,0.040675113,0.043710809,0.075318162,0,0,0,0.003936779,0.004692148,0.004987245,0,0
fro,TRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fsm,TRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gab,TRA,0,0.011090187,0.006685929,0.117523703,0.155939226,0.199605333,0.126661484,0.017966702,0.033458406,0.059148345,0.027531104,0.049473141,0.041857223,0.044802993,0.089996327,0,0,0,0.00567758,0.006776433,0.005805885,0,0
gbr,TRA,0,0.01035186,0.006616172,0.169350913,0.220595351,0.213716617,0,0.016769241,0.031095406,0.073601859,0.027717924,0.048214722,0.040043069,0.041857725,0.083259631,0,0,0,0.005214838,0.006212126,0.005382545,0,0
geo,TRA,0,0.011673006,0.019439469,0.116679395,0.154989454,0.190985042,0.126825661,0.020197071,0.032184294,0.064443141,0.026865264,0.048901916,0.041164237,0.044683819,0.083867087,0,0,0,0.005471515,0.006160403,0.005469227,0,0
ggy,TRA,0,0.010352505,0.006611672,0.169352001,0.22059901,0.213717279,0,0.016766835,0.031094933,0.073601668,0.027716603,0.048215702,0.040045301,0.041859119,0.083259195,0,0,0,0.005215118,0.006213431,0.005379627,0,0
gha,TRA,0,0.01120445,0.006383348,0.126282174,0.168148461,0.189710889,0.125874076,0.016741124,0.032388609,0.059737477,0.027969576,0.05241622,0.043624429,0.048840526,0.07769285,0,0,0,0.003533809,0.00422992,0.005222063,0,0
gib,TRA,0,0.010583006,0.009824801,0.153780853,0.199613584,0.227120591,0,0.019321168,0.03308154,0.073370836,0.027420817,0.045066907,0.038394898,0.037424947,0.100834645,0,0,0,0.008217261,0.009703411,0.006240735,0,0
gin,TRA,0,0.01113582,0.006565968,0.121013753,0.160805218,0.195660024,0.12634752,0.017478654,0.033032681,0.059382601,0.027707258,0.050645611,0.042562493,0.046412931,0.085091057,0,0,0,0.004822851,0.005761672,0.005573888,0,0
glp,TRA,0,0.011173464,0.006465489,0.123904908,0.164834528,0.192396527,0.126087732,0.017073819,0.032678986,0.059577574,0.027850588,0.05161737,0.043144757,0.047744604,0.081032345,0,0,0,0.004115685,0.004921105,0.005380519,0,0
gmb,TRA,0,0.01108815,0.006691294,0.117367461,0.155721393,0.199781793,0.126675542,0.017988531,0.033477528,0.059137809,0.027523256,0.049420671,0.041825738,0.044731022,0.090215846,0,0,0,0.005715841,0.006821873,0.005816252,0,0
