Data_provider,Substance,Year,Country,Sector,Annual
EDGAR,CO,2007,ISR,HTAPv3_8.1_Agricultural_waste_burning,5693.68819
EDGAR,CO,2008,ISR,HTAPv3_8.1_Agricultural_waste_burning,4026.60741
EDGAR,CO,2009,ISR,HTAPv3_8.1_Agricultural_waste_burning,4957.419363
EDGAR,CO,2010,ISR,HTAPv3_8.1_Agricultural_waste_burning,4295.128344
EDGAR,CO,2011,ISR,HTAPv3_8.1_Agricultural_waste_burning,4730.95378
EDGAR,CO,2012,ISR,HTAPv3_8.1_Agricultural_waste_burning,6272.789057
EDGAR,CO,2013,ISR,HTAPv3_8.1_Agricultural_waste_burning,6281.291749
EDGAR,CO,2014,ISR,HTAPv3_8.1_Agricultural_waste_burning,6043.163618
EDGAR,CO,2015,ISR,HTAPv3_8.1_Agricultural_waste_burning,5676.704429
EDGAR,CO,2016,ISR,HTAPv3_8.1_Agricultural_waste_burning,5725.627279
EDGAR,CO,2017,ISR,HTAPv3_8.1_Agricultural_waste_burning,4587.430043
EDGAR,CO,2018,ISR,HTAPv3_8.1_Agricultural_waste_burning,4340.725354
EDGAR,CO,2000,JOR,HTAPv3_8.1_Agricultural_waste_burning,1021.173329
EDGAR,CO,2001,JOR,HTAPv3_8.1_Agricultural_waste_burning,993.5768593
EDGAR,CO,2002,JOR,HTAPv3_8.1_Agricultural_waste_burning,2279.765265
EDGAR,CO,2003,JOR,HTAPv3_8.1_Agricultural_waste_burning,1551.846173
EDGAR,CO,2004,JOR,HTAPv3_8.1_Agricultural_waste_burning,1061.908589
EDGAR,CO,2005,JOR,HTAPv3_8.1_Agricultural_waste_burning,1824.4823
EDGAR,CO,2006,JOR,HTAPv3_8.1_Agricultural_waste_burning,1339.220196
EDGAR,CO,2007,JOR,HTAPv3_8.1_Agricultural_waste_burning,1051.476969
EDGAR,CO,2008,JOR,HTAPv3_8.1_Agricultural_waste_burning,907.6031902
EDGAR,CO,2009,JOR,HTAPv3_8.1_Agricultural_waste_burning,1098.614008
EDGAR,CO,2010,JOR,HTAPv3_8.1_Agricultural_waste_burning,1414.665485
EDGAR,CO,2011,JOR,HTAPv3_8.1_Agricultural_waste_burning,1432.98559
EDGAR,CO,2012,JOR,HTAPv3_8.1_Agricultural_waste_burning,1549.501444
EDGAR,CO,2013,JOR,HTAPv3_8.1_Agricultural_waste_burning,1756.018106
EDGAR,CO,2014,JOR,HTAPv3_8.1_Agricultural_waste_burning,1736.620951
EDGAR,CO,2015,JOR,HTAPv3_8.1_Agricultural_waste_burning,1678.465067
EDGAR,CO,2016,JOR,HTAPv3_8.1_Agricultural_waste_burning,1806.316641
EDGAR,CO,2017,JOR,HTAPv3_8.1_Agricultural_waste_burning,1748.667756
EDGAR,CO,2018,JOR,HTAPv3_8.1_Agricultural_waste_burning,1616.846718
EDGAR,CO,2000,KWT,HTAPv3_8.1_Agricultural_waste_burning,97.11005896
EDGAR,CO,2001,KWT,HTAPv3_8.1_Agricultural_waste_burning,108.1335088
EDGAR,CO,2002,KWT,HTAPv3_8.1_Agricultural_waste_burning,136.2574985
EDGAR,CO,2003,KWT,HTAPv3_8.1_Agricultural_waste_burning,183.307298
EDGAR,CO,2004,KWT,HTAPv3_8.1_Agricultural_waste_burning,113.7733988
EDGAR,CO,2005,KWT,HTAPv3_8.1_Agricultural_waste_burning,122.6683187
EDGAR,CO,2006,KWT,HTAPv3_8.1_Agricultural_waste_burning,152.6641084
EDGAR,CO,2007,KWT,HTAPv3_8.1_Agricultural_waste_burning,198.6210679
EDGAR,CO,2008,KWT,HTAPv3_8.1_Agricultural_waste_burning,156.7826283
EDGAR,CO,2009,KWT,HTAPv3_8.1_Agricultural_waste_burning,145.7479784
EDGAR,CO,2010,KWT,HTAPv3_8.1_Agricultural_waste_burning,183.404758
EDGAR,CO,2011,KWT,HTAPv3_8.1_Agricultural_waste_burning,306.1630067
EDGAR,CO,2012,KWT,HTAPv3_8.1_Agricultural_waste_burning,263.7864672
EDGAR,CO,2013,KWT,HTAPv3_8.1_Agricultural_waste_burning,304.1807327
EDGAR,CO,2014,KWT,HTAPv3_8.1_Agricultural_waste_burning,410.4875456
EDGAR,CO,2015,KWT,HTAPv3_8.1_Agricultural_waste_burning,119.7154327
EDGAR,CO,2016,KWT,HTAPv3_8.1_Agricultural_waste_burning,71.95042023
EDGAR,CO,2017,KWT,HTAPv3_8.1_Agricultural_waste_burning,93.87650199
EDGAR,CO,2018,KWT,HTAPv3_8.1_Agricultural_waste_burning,115.1343388
EDGAR,CO,2000,LBN,HTAPv3_8.1_Agricultural_waste_burning,3224.869203
EDGAR,CO,2001,LBN,HTAPv3_8.1_Agricultural_waste_burning,2946.828906
EDGAR,CO,2002,LBN,HTAPv3_8.1_Agricultural_waste_burning,2942.526246
EDGAR,CO,2003,LBN,HTAPv3_8.1_Agricultural_waste_burning,3120.925304
EDGAR,CO,2004,LBN,HTAPv3_8.1_Agricultural_waste_burning,3444.12829
EDGAR,CO,2005,LBN,HTAPv3_8.1_Agricultural_waste_burning,3639.816608
EDGAR,CO,2006,LBN,HTAPv3_8.1_Agricultural_waste_burning,3717.345257
EDGAR,CO,2007,LBN,HTAPv3_8.1_Agricultural_waste_burning,3249.533002
EDGAR,CO,2008,LBN,HTAPv3_8.1_Agricultural_waste_burning,3546.849489
EDGAR,CO,2009,LBN,HTAPv3_8.1_Agricultural_waste_burning,2955.365444
EDGAR,CO,2010,LBN,HTAPv3_8.1_Agricultural_waste_burning,2264.202302
EDGAR,CO,2011,LBN,HTAPv3_8.1_Agricultural_waste_burning,3074.883452
EDGAR,CO,2012,LBN,HTAPv3_8.1_Agricultural_waste_burning,3544.557727
EDGAR,CO,2013,LBN,HTAPv3_8.1_Agricultural_waste_burning,3467.305648
EDGAR,CO,2014,LBN,HTAPv3_8.1_Agricultural_waste_burning,3451.593087
EDGAR,CO,2015,LBN,HTAPv3_8.1_Agricultural_waste_burning,3369.595055
EDGAR,CO,2016,LBN,HTAPv3_8.1_Agricultural_waste_burning,3465.400396
EDGAR,CO,2017,LBN,HTAPv3_8.1_Agricultural_waste_burning,3190.870825
EDGAR,CO,2018,LBN,HTAPv3_8.1_Agricultural_waste_burning,3311.470758
EDGAR,CO,2000,OMN,HTAPv3_8.1_Agricultural_waste_burning,378.1032973
EDGAR,CO,2001,OMN,HTAPv3_8.1_Agricultural_waste_burning,383.6873972
EDGAR,CO,2002,OMN,HTAPv3_8.1_Agricultural_waste_burning,394.0060971
EDGAR,CO,2003,OMN,HTAPv3_8.1_Agricultural_waste_burning,401.4949171
EDGAR,CO,2004,OMN,HTAPv3_8.1_Agricultural_waste_burning,482.4221265
EDGAR,CO,2005,OMN,HTAPv3_8.1_Agricultural_waste_burning,392.6975571
EDGAR,CO,2006,OMN,HTAPv3_8.1_Agricultural_waste_burning,374.5658273
EDGAR,CO,2007,OMN,HTAPv3_8.1_Agricultural_waste_burning,406.327227
EDGAR,CO,2008,OMN,HTAPv3_8.1_Agricultural_waste_burning,382.8448372
EDGAR,CO,2009,OMN,HTAPv3_8.1_Agricultural_waste_burning,743.4511646
EDGAR,CO,2010,OMN,HTAPv3_8.1_Agricultural_waste_burning,559.4036459
EDGAR,CO,2011,OMN,HTAPv3_8.1_Agricultural_waste_burning,715.3505548
EDGAR,CO,2012,OMN,HTAPv3_8.1_Agricultural_waste_burning,649.3510953
EDGAR,CO,2013,OMN,HTAPv3_8.1_Agricultural_waste_burning,630.9423754
EDGAR,CO,2014,OMN,HTAPv3_8.1_Agricultural_waste_burning,533.2164861
EDGAR,CO,2015,OMN,HTAPv3_8.1_Agricultural_waste_burning,980.4129729
EDGAR,CO,2016,OMN,HTAPv3_8.1_Agricultural_waste_burning,831.899034
EDGAR,CO,2017,OMN,HTAPv3_8.1_Agricultural_waste_burning,835.2875139
EDGAR,CO,2018,OMN,HTAPv3_8.1_Agricultural_waste_burning,838.4090239
EDGAR,CO,2000,QAT,HTAPv3_8.1_Agricultural_waste_burning,112.8023301
EDGAR,CO,2001,QAT,HTAPv3_8.1_Agricultural_waste_burning,105.2410644
EDGAR,CO,2002,QAT,HTAPv3_8.1_Agricultural_waste_burning,99.40661448
EDGAR,CO,2003,QAT,HTAPv3_8.1_Agricultural_waste_burning,110.8344644
EDGAR,CO,2004,QAT,HTAPv3_8.1_Agricultural_waste_burning,89.44102955
EDGAR,CO,2005,QAT,HTAPv3_8.1_Agricultural_waste_burning,122.4485074
EDGAR,CO,2006,QAT,HTAPv3_8.1_Agricultural_waste_burning,114.8910653
EDGAR,CO,2007,QAT,HTAPv3_8.1_Agricultural_waste_burning,77.19445924
EDGAR,CO,2008,QAT,HTAPv3_8.1_Agricultural_waste_burning,42.74115539
EDGAR,CO,2009,QAT,HTAPv3_8.1_Agricultural_waste_burning,24.15897792
EDGAR,CO,2010,QAT,HTAPv3_8.1_Agricultural_waste_burning,25.80547241
EDGAR,CO,2011,QAT,HTAPv3_8.1_Agricultural_waste_burning,17.18108378
EDGAR,CO,2012,QAT,HTAPv3_8.1_Agricultural_waste_burning,20.74255235
EDGAR,CO,2013,QAT,HTAPv3_8.1_Agricultural_waste_burning,27.8910108
EDGAR,CO,2014,QAT,HTAPv3_8.1_Agricultural_waste_burning,23.65646973
EDGAR,CO,2015,QAT,HTAPv3_8.1_Agricultural_waste_burning,21.53845484
EDGAR,CO,2016,QAT,HTAPv3_8.1_Agricultural_waste_burning,18.48581987
EDGAR,CO,2017,QAT,HTAPv3_8.1_Agricultural_waste_burning,17.66114887
EDGAR,CO,2018,QAT,HTAPv3_8.1_Agricultural_waste_burning,20.23447315
EDGAR,CO,2000,SAU,HTAPv3_8.1_Agricultural_waste_burning,42023.98469
EDGAR,CO,2001,SAU,HTAPv3_8.1_Agricultural_waste_burning,49574.21664
EDGAR,CO,2002,SAU,HTAPv3_8.1_Agricultural_waste_burning,54241.02561
EDGAR,CO,2003,SAU,HTAPv3_8.1_Agricultural_waste_burning,55401.0086
EDGAR,CO,2004,SAU,HTAPv3_8.1_Agricultural_waste_burning,58993.41057
EDGAR,CO,2005,SAU,HTAPv3_8.1_Agricultural_waste_burning,55297.9796
EDGAR,CO,2006,SAU,HTAPv3_8.1_Agricultural_waste_burning,55182.0016
EDGAR,CO,2007,SAU,HTAPv3_8.1_Agricultural_waste_burning,53482.61561
EDGAR,CO,2008,SAU,HTAPv3_8.1_Agricultural_waste_burning,43470.80468
EDGAR,CO,2009,SAU,HTAPv3_8.1_Agricultural_waste_burning,28152.1138
EDGAR,CO,2010,SAU,HTAPv3_8.1_Agricultural_waste_burning,28393.15679
EDGAR,CO,2011,SAU,HTAPv3_8.1_Agricultural_waste_burning,25557.12681
EDGAR,CO,2012,SAU,HTAPv3_8.1_Agricultural_waste_burning,19677.31186
EDGAR,CO,2013,SAU,HTAPv3_8.1_Agricultural_waste_burning,15929.16008
EDGAR,CO,2014,SAU,HTAPv3_8.1_Agricultural_waste_burning,27211.6796
EDGAR,CO,2015,SAU,HTAPv3_8.1_Agricultural_waste_burning,27734.927
EDGAR,CO,2016,SAU,HTAPv3_8.1_Agricultural_waste_burning,25897.13401
EDGAR,CO,2017,SAU,HTAPv3_8.1_Agricultural_waste_burning,25645.01851
EDGAR,CO,2018,SAU,HTAPv3_8.1_Agricultural_waste_burning,24734.75832
EDGAR,CO,2000,SYR,HTAPv3_8.1_Agricultural_waste_burning,79970.39057
EDGAR,CO,2001,SYR,HTAPv3_8.1_Agricultural_waste_burning,107255.7839
EDGAR,CO,2002,SYR,HTAPv3_8.1_Agricultural_waste_burning,115806.0395
EDGAR,CO,2003,SYR,HTAPv3_8.1_Agricultural_waste_burning,121388.5591
EDGAR,CO,2004,SYR,HTAPv3_8.1_Agricultural_waste_burning,107605.0269
EDGAR,CO,2005,SYR,HTAPv3_8.1_Agricultural_waste_burning,114311.0458
EDGAR,CO,2006,SYR,HTAPv3_8.1_Agricultural_waste_burning,123780.007
EDGAR,CO,2007,SYR,HTAPv3_8.1_Agricultural_waste_burning,103417.904
EDGAR,CO,2008,SYR,HTAPv3_8.1_Agricultural_waste_burning,66364.89823
EDGAR,CO,2009,SYR,HTAPv3_8.1_Agricultural_waste_burning,94968.42073
EDGAR,CO,2010,SYR,HTAPv3_8.1_Agricultural_waste_burning,87629.81018
EDGAR,CO,2011,SYR,HTAPv3_8.1_Agricultural_waste_burning,99415.92093
EDGAR,CO,2012,SYR,HTAPv3_8.1_Agricultural_waste_burning,94074.97715
EDGAR,CO,2013,SYR,HTAPv3_8.1_Agricultural_waste_burning,86668.46187
EDGAR,CO,2014,SYR,HTAPv3_8.1_Agricultural_waste_burning,62288.84945
EDGAR,CO,2015,SYR,HTAPv3_8.1_Agricultural_waste_burning,78723.42709
EDGAR,CO,2016,SYR,HTAPv3_8.1_Agricultural_waste_burning,56822.88997
EDGAR,CO,2017,SYR,HTAPv3_8.1_Agricultural_waste_burning,62028.51715
EDGAR,CO,2018,SYR,HTAPv3_8.1_Agricultural_waste_burning,40486.74453
EDGAR,CO,2000,YEM,HTAPv3_8.1_Agricultural_waste_burning,20237.26887
EDGAR,CO,2001,YEM,HTAPv3_8.1_Agricultural_waste_burning,21212.02097
EDGAR,CO,2002,YEM,HTAPv3_8.1_Agricultural_waste_burning,18174.58341
EDGAR,CO,2003,YEM,HTAPv3_8.1_Agricultural_waste_burning,15385.0525
EDGAR,CO,2004,YEM,HTAPv3_8.1_Agricultural_waste_burning,19270.41077
EDGAR,CO,2005,YEM,HTAPv3_8.1_Agricultural_waste_burning,22263.73745
EDGAR,CO,2006,YEM,HTAPv3_8.1_Agricultural_waste_burning,26911.9318
EDGAR,CO,2007,YEM,HTAPv3_8.1_Agricultural_waste_burning,32315.50869
EDGAR,CO,2008,YEM,HTAPv3_8.1_Agricultural_waste_burning,23653.48865
EDGAR,CO,2009,YEM,HTAPv3_8.1_Agricultural_waste_burning,21994.21408
EDGAR,CO,2010,YEM,HTAPv3_8.1_Agricultural_waste_burning,30636.80702
EDGAR,CO,2011,YEM,HTAPv3_8.1_Agricultural_waste_burning,25622.86301
EDGAR,CO,2012,YEM,HTAPv3_8.1_Agricultural_waste_burning,28120.89707
EDGAR,CO,2013,YEM,HTAPv3_8.1_Agricultural_waste_burning,27527.42054
EDGAR,CO,2014,YEM,HTAPv3_8.1_Agricultural_waste_burning,23150.23585
EDGAR,CO,2015,YEM,HTAPv3_8.1_Agricultural_waste_burning,17712.42334
EDGAR,CO,2016,YEM,HTAPv3_8.1_Agricultural_waste_burning,15233.84024
EDGAR,CO,2017,YEM,HTAPv3_8.1_Agricultural_waste_burning,15142.30778
EDGAR,CO,2018,YEM,HTAPv3_8.1_Agricultural_waste_burning,18872.53229
