"EMF30 sectors",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"Activity data: ENE",,,,,,,,,,,,,,,
"Scenario: ECLIPSE_V6b_CLE_base",,,,,,,,,,,,,,,
"Region: All EMF Regions",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"Region","EMF30 sector","EMF30 unit","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050"
"OCEA_WHOL","Power_Gen_HLF","PJ","51.384","47.596","42.021","100.889","123.755","155.461","49.864","16.68","16.067","37.657","76.844","96.43","117.971"
"OCEA_WHOL","Power_Gen_LLF","PJ","78.423","58.104","67.194","56.513","69.739","26.486",,,,,,,
"OCEA_WHOL","Power_Gen_HLF_CCS","PJ",,,,,,,,,,,,,
"OCEA_WHOL","Power_Gen_NatGas","PJ","221.798","244.66","314.717","415.117","615.28","690.03","657.868","667.489","646.328","607.239","610.814","592.671","578.493"
"OCEA_WHOL","Power_Gen_Bio_Trad","PJ",,,,,,,,,,,,,
"OCEA_WHOL","Power_Gen_Bio_Trad_Old","PJ","33.736","28.174","28.455","34.067","8.891","8.485","10.6","11.905","15.527","19.258","23.1",,
"OCEA_WHOL","Power_Gen_Bio_Trad_New","PJ",,,"6.972","54.133","28.335","35.43","50.652","55.489","69.363","84.46","97.092","109.841","123.184"
"OCEA_WHOL","Transformations_Coal","PJ","62.951","65.44","60.504","52.424","91.228","45.506","46.253","61.546","73.706","150.376","265.946","335.203","404.816"
"OCEA_WHOL","Transformations_HLF","PJ",,"0.723",,"-11.458","-6.119",,,,,,,,
"OCEA_WHOL","Transformations_HLF_Refinery","PJ",,,,,,,,,,,,,
"OCEA_WHOL","Transformations_LLF","PJ",,,,,,,,,,,,,
"OCEA_WHOL","Transformations_NatGas","PJ","61.734","41.169","16.276","17.1","1.28","4.097","2.759","3.247","3.617","4.283","4.657","4.83","5.024"
"OCEA_WHOL","End_Use_Residential_Bio_Trad_Heat","PJ","76.382","84.041","81.648","64.954","60.344","54.534","54.266","54.964","56.126","57.125","58.27","59.566","60.662"
"OCEA_WHOL","End_Use_Residential_Bio_Trad_Cook","PJ","4.02","3.96","3.402","2.009","1.866","1.687","1.678","1.7","1.736","1.767","1.802","1.842","1.876"
"OCEA_WHOL","End_Use_Services_Bio_Trad_Heat","PJ",,,"0.41","0.38","0.292","0.273","2.316","3.039","3.827","4.616","5.369","6.022","6.512"
"OCEA_WHOL","End_Use_Residential_Bio_Mod","PJ","5.6","5.492","5.945","6.482","15.249","20.371","27.954","40.274","53.1","66.178","79.334","92.363","104.911"
"OCEA_WHOL","End_Use_Residential_Coal_Heat","PJ","4.077","1.662","1.253","1.354","1.133","1.044","0.514","0.426","0.214","0.137","0.092","0.071","0.058"
"OCEA_WHOL","End_Use_Residential_Coal_Cook","PJ",,,,,,,,,,,,,
"OCEA_WHOL","End_Use_Services_Coal_Heat","PJ","6.949","6.839","4.015","5.382","3.105","2.327","1.575","1.01","0.808","0.751","0.683","0.611","0.532"
"OCEA_WHOL","End_Use_Residential_HLF","PJ","22.45","22.004","22.739","44.037","46.325","54.024","18.154","19.163","20.274","22.779","25.176","24.188","22.664"
"OCEA_WHOL","End_Use_Residential_LLF","PJ","23.802","26.904","26.941","19.633","22.854","24.746","46.523","44.843","42.651","39.787","35.979","34.414","32.366"
"OCEA_WHOL","End_Use_Residential_NatGas","PJ","121.289","145.26","166.778","171.476","186.725","213.574","231.028","243.077","253.548","261.047","264.89","266.193","266.343"
"OCEA_WHOL","End_Use_Industry_Coal","PJ","143.051","139.228","136.461","136.469","121.331","118.293","102.075","106.315","109.438","110.598","111.445","113.397","115.156"
"OCEA_WHOL","End_Use_Industry_HLF","PJ","93.59","90.627","101.904","110.321","98.095","141.947","160.629","149.548","140.803","140.912","159.736","172.772","186.155"
"OCEA_WHOL","End_Use_Industry_LLF","PJ","11.747","14.817","18.064","11.788","12.231","11.024","16.411","15.638","14.655","13.403","12.84","12.816","12.779"
"OCEA_WHOL","End_Use_Industry_NatGas","PJ","421.23","467.239","513.681","562.969","572.002","591.768","843.781","959.495","1049.971","1176.88","1287.542","1344.107","1403.518"
"OCEA_WHOL","End_Use_Industry_Bio_Trad","PJ","81.709","96.716","136.842","110.889","146.493","155.922","188.118","196.501","203.338","211.145","221.146","234.338","247.661"
"OCEA_WHOL","CEMENT","Mt","11.53","11.574","12.507","13.525","13.094","15.391","17.41","18.281","19.12","19.844","20.887","21.613","22.287"
"OCEA_WHOL","STEEL","Mt","7.341","9.303","7.849","8.646","8.149","5.718","6.068","6.985","7.818","8.698","9.626","10.587","11.561"
"OCEA_WHOL","CUSM","Mt","4.039","3.549","3.908","4.85","5.338","6.028","6.434","6.786","7.089","7.075","7.301","7.971","8.627"
"OCEA_WHOL","PAPER","Mt","2.609","2.362","2.42","2.634","3.043","3.699","3.733","3.877","3.965","3.852","3.862","4.217","4.564"
"OCEA_WHOL","CHEM","Mt","1.464",,,,,,,,,,,,
"OCEA_WHOL","CHEMBULK","Mt","1.232","1.721","2.489","1.914","1.937","2.175","2.418","2.647","2.817","2.94","3.058","3.161","3.245"
"OCEA_WHOL","AACID","Mt",,,,,,,,,,,,,
"OCEA_WHOL","NACID","Mt","0.84","0.84","0.84","0.84","1.847","1.847","2.004","2.166","2.347","2.484","2.636","3.025","3.441"
"OCEA_WHOL","Losses_Coal","Mt","207.14","245.384","310.181","375.857","441.207","515.82","502.362","500.253","510.073","531.121","562.823","600.817","581.972"
"OCEA_WHOL","Losses_Prod_Oil","Mt",,,,,,,,,,,,,
"OCEA_WHOL","Losses_Prod_Conventional_Gas","bln m3",,,,,,,,,,,,,
"OCEA_WHOL","Losses_Prod_Shale_Gas","bln m3",,,,,,,,,,,,,
"OCEA_WHOL","Losses_Distribution_Use","bln m3",,,,,,,,,,,,,
"OCEA_WHOL","End_Use_Transport_LDT_HLF","PJ","45.488","54.149","68.898","84.706","115.238","139.644","302.242","337.449","342.698","340.731","367.043","387.634","399.65"
"OCEA_WHOL","End_Use_Transport_LDT_LLF","PJ","670.235","701.728","744.925","775.207","748.579","721.361","688.313","580.073","507.518","431.148","397.382","368.817","345.059"
"OCEA_WHOL","End_Use_Transport_HDT_HLF","PJ","160.738","189.097","240.293","293.88","347.297","430.652","385.061","395.125","404.056","403.5","415.647","422.764","419.349"
"OCEA_WHOL","End_Use_Transport_HDT_LLF","PJ","10.888","15.056","19.841","13.632","11.674","10.102","5.877","3.903","3.99","3.74","3.731","3.743","3.75"
"OCEA_WHOL","End_Use_Transport_MC_LLF","PJ","2.634","2.637","2.772","3.023","6.933","7.701","7.2","6.98","6.072","4.484","2.678","1.148","0.304"
"OCEA_WHOL","End_Use_Transport_AGR_HLF","PJ","40.487","46.826","52.517","76.578","69.728","76.033","110.405","110.732","109.803","107.539","104.27","100.592","95.919"
"OCEA_WHOL","End_Use_Transport_OFF_HLF","PJ","57.829","61.642","101.218","90.84","103.918","136.452","172.454","174.174","175.894","181.533","168.83","170.281","171.599"
"OCEA_WHOL","End_Use_Transport_OFF_LLF","PJ","5.168","4.58","4.571","9.008","19.943","22.872","11.551","11.536","11.418","11.068","10.781","10.569","10.29"
"OCEA_WHOL","End_Use_Transport_NatGas","PJ","2.384","9.166","12.741","15.258","12.13","11.241","11.798","14.137","18.481","24.269","30.427","37.827","45.318"
"OCEA_WHOL","End_Use_Transport_Coal","PJ",,,,,,,,,,,,,
"OCEA_WHOL","Waste_Solid_Municipal","n.a",,,,,,,,,,,,,
"OCEA_WHOL","Waste_Solid_Industrial","n.a",,,,,,,,,,,,,
"OCEA_WHOL","Waste_Water_Municipal","n.a",,,,,,,,,,,,,
"OCEA_WHOL","Waste_Water_Industrial","n.a",,,,,,,,,,,,,
"OCEA_WHOL","Unattributed","n.a",,,,,,,,,,,,,
"RUSS_PLUS","Power_Gen_Coal","PJ",,,,,,,,,,,,,
"RUSS_PLUS","Power_Gen_Coal_Old","PJ","4269.848","3312.589","3158.1","3031.268","1551.291","903.033","421.427","121.987","0.075","0.073","0.071","0.069","0.067"
"RUSS_PLUS","Power_Gen_Coal_New","PJ",,,"22.464","9.723","1227.29","1672.908","1924.749","2095.029","1958.479","1830.251","1703.53","1659.236","1659.227"
"RUSS_PLUS","Power_Gen_Coal_IGCC_CCS","PJ",,,,,,,,,,,,,
"RUSS_PLUS","Power_Gen_HLF","PJ","2942.298","1841.308","1257.652","908.862","619.624","537.711","441.372","392.919","362.203","319.286","300.325","107.616","99.501"
"RUSS_PLUS","Power_Gen_LLF","PJ","439.565","151.891","353.768","420.849","389.795","485.442","2.124","1.861","1.659","1.37","1.208","1.115","1.067"
"RUSS_PLUS","Power_Gen_HLF_CCS","PJ",,,,,,,,,,,,,
"RUSS_PLUS","Power_Gen_NatGas","PJ","10093.194","8501.424","8462.973","9371.243","10188.619","9470.232","9292.538","9254.011","9161.132","9136.281","9134.111","6282.009","6192.092"
"RUSS_PLUS","Power_Gen_Bio_Trad","PJ",,,,,,,,,,,,,
"RUSS_PLUS","Power_Gen_Bio_Trad_Old","PJ","170.564","171.055","130.823","122.473","5.809","0.85","0.625","3.049","14.944","30.072","46.253",,
"RUSS_PLUS","Power_Gen_Bio_Trad_New","PJ",,,"26.795","57.708","186.586","181.404","108.145","118.167","160.662","262.476","420.819","592.731","775.458"
"RUSS_PLUS","Transformations_Coal","PJ","1468.676","1149.099","781.977","806.771","794.162","1434.254","1617.397","1607.169","1565.521","1528.636","1473.461","1436.016","1390.579"
"RUSS_PLUS","Transformations_HLF","PJ","1708.48","295.889","110.439","330.352","250.879","241.02","790.413","695.647","623.889","517.871","457.413","422.209","403.361"
"RUSS_PLUS","Transformations_HLF_Refinery","PJ",,,,,,,,,,,,,
"RUSS_PLUS","Transformations_LLF","PJ","5.378",,,,,,,,,,,,
"RUSS_PLUS","Transformations_NatGas","PJ","443.073","290.793","373.783","325.07","334.906","352.687","489.483","515.032","513.234","570.842","622.752","669.899","719.374"
"RUSS_PLUS","End_Use_Residential_Bio_Trad_Heat","PJ","321.948","171.119","125.825","71.849","62.403","73.247","53.099","52.307","52.086","52.418","52.872","53.593","54.333"
"RUSS_PLUS","End_Use_Residential_Bio_Trad_Cook","PJ",,,,,,,,,,,,,
"RUSS_PLUS","End_Use_Services_Bio_Trad_Heat","PJ","37.813","21.502","2.932","28.189","33.902","35.877","56.852","62.033","59.849","63.766","66.816","69.202","70.967"
"RUSS_PLUS","End_Use_Residential_Bio_Mod","PJ",,,,,"2.297","1.504","2.482","4.045","5.414","6.271","7.209","8.249","9.283"
"RUSS_PLUS","End_Use_Residential_Coal_Heat","PJ","736.881","429.765","393.32","123.512","67.152","89.925","89.805","75.316","61.102","47.671","39.538","34.125","28.699"
"RUSS_PLUS","End_Use_Residential_Coal_Cook","PJ",,,,,,,,,,,,,
"RUSS_PLUS","End_Use_Services_Coal_Heat","PJ","960.473","74.291","24.239","114.211","104.564","59.143","63.31","54.312","46.289","37.49","29.303","22.407","15.123"
"RUSS_PLUS","End_Use_Residential_HLF","PJ","607.991","318.257","216.126","202.619","178.174","211.707","244.891","255.89","262.118","262.814","259.12","249.907","241.587"
"RUSS_PLUS","End_Use_Residential_LLF","PJ","174.364","91.142","133.27","153.228","151.791","277.762","286.989","317.456","343.729","363.632","377.419","382.616","386.072"
"RUSS_PLUS","End_Use_Residential_NatGas","PJ","2650.502","2156.321","2097.016","1909.719","1982.803","2071.654","2661.594","2393.287","2370.809","2350.81","2340.789","2358.277","2364.787"
"RUSS_PLUS","End_Use_Industry_Coal","PJ","376.356","207.697","166.283","101.316","102.723","201.371","439.605","436.663","425.772","414.722","400.511","385.772","370.405"
"RUSS_PLUS","End_Use_Industry_HLF","PJ","1112.172","302.578","308.631","142.733","129.863","153.951","622.774","561.5","565.286","508.825","456.819","422.793","394.48"
"RUSS_PLUS","End_Use_Industry_LLF","PJ","113.784","34.205","390.643","237.073","247.997","350.856","459.823","435.872","417.708","394.803","368.269","339.165","309.957"
"RUSS_PLUS","End_Use_Industry_NatGas","PJ","1933.148","1580.015","1335.783","1543.878","1765.097","1902.25","3704.643","3778.205","3819.935","3911.635","4017.683","4138.817","4232.565"
"RUSS_PLUS","End_Use_Industry_Bio_Trad","PJ","10.258","33.84","30.455","24.786","20.146","53.173","69.907","79.25","89.91","101.445","112.977","121.446","128.444"
"RUSS_PLUS","CEMENT","Mt","67.055","46.17","41.113","58.845","70.742","92.714","96.06","105.069","108.435","111.865","111.855","111.067","109.493"
"RUSS_PLUS","STEEL","Mt","79.167","51.689","59.45","66.412","67.049","69.418","73.916","77.305","79.195","81.032","81.85","81.23","79.659"
"RUSS_PLUS","CUSM","Mt","3.528","2.127","1.718","2.414","2.916","2.824","2.633","2.511","2.445","2.315","2.179","2.286","2.364"
"RUSS_PLUS","PAPER","Mt","5.752","3.726","4.863","5.752","7.05","7.984","8.223","8.619","9.229","9.105","8.778","9.208","9.524"
"RUSS_PLUS","CHEM","Mt","0.5","0.315","0.4","0.43","0.468","0.539","0.551","0.566","0.542","0.565","0.578","0.606","0.627"
"RUSS_PLUS","CHEMBULK","Mt","35.928","0.156","21.161","29.081","30.204","30.129","34.447","37.637","40.617","43.874","47.968","51.32","54.472"
"RUSS_PLUS","AACID","Mt",,,,,,,,,,,,,
"RUSS_PLUS","NACID","Mt","5.448","3.29","4.765","5.042","2.951","2.951","3.239","3.341","3.413","3.472","3.603","4.006","4.388"
"RUSS_PLUS","Losses_Coal","Mt","377.811","249.859","242.32","284.536","299.764","352.629","377.462","375.921","375.408","389.171","389.62","387.366","385.097"
"RUSS_PLUS","Losses_Prod_Oil","Mt",,,,,,,,,,,,,
"RUSS_PLUS","Losses_Prod_Conventional_Gas","bln m3",,,,,,,,,,,,,
"RUSS_PLUS","Losses_Prod_Shale_Gas","bln m3",,,,,,,,,,,,,
"RUSS_PLUS","Losses_Distribution_Use","bln m3",,,,,,,,,,,,,
"RUSS_PLUS","End_Use_Transport_LDT_HLF","PJ","103.11","43.959","45.916","80.843","56.204","64.497","57.861","67.667","88.674","118.806","139.511","159.193","179.887"
"RUSS_PLUS","End_Use_Transport_LDT_LLF","PJ","1145.177","883.28","821.613","1073.785","1413.753","1528.523","1152.576","1214.119","1230.727","1166.814","1104.26","1002.805","889.221"
"RUSS_PLUS","End_Use_Transport_HDT_HLF","PJ","723.24","230.424","382.895","386.86","510.587","554.71","652.698","690.034","725.501","759.536","815.387","869.699","915.751"
"RUSS_PLUS","End_Use_Transport_HDT_LLF","PJ","305.707","229.678","215.948","121.671","104.66","98.647","508.739","492.104","454.977","393.351","343.518","311.485","280.41"
"RUSS_PLUS","End_Use_Transport_MC_LLF","PJ","29.483","25.139","20.628","27.9","18.253","20.548","13.475","13.031","12.353","11.452","10.599","9.257","8.195"
"RUSS_PLUS","End_Use_Transport_AGR_HLF","PJ","471.221","302.187","195.312","143.988","107.42","119.298","118.388","101.064","83.662","66.335","47.74","32.037","16.661"
"RUSS_PLUS","End_Use_Transport_OFF_HLF","PJ","647.881","230.693","170.653","212.093","180.566","210.818","467.74","460.364","406.762","399.172","399.555","374.593","342.212"
"RUSS_PLUS","End_Use_Transport_OFF_LLF","PJ","23.06","8.059","7.887","4.685","17.758","12.412","30.239","31.202","32.21","32.801","33.395","33.391","33.383"
"RUSS_PLUS","End_Use_Transport_NatGas","PJ","1434.055","1230.937","1128.803","1423.45","1387.976","1165.466","1429.027","1445.842","1475.232","1519.31","1560.553","1604.929","1641.675"
"RUSS_PLUS","End_Use_Transport_Coal","PJ",,,,,,,,,,,,,
"RUSS_PLUS","Waste_Solid_Municipal","n.a",,,,,,,,,,,,,
"RUSS_PLUS","Waste_Solid_Industrial","n.a",,,,,,,,,,,,,
"RUSS_PLUS","Waste_Water_Municipal","n.a",,,,,,,,,,,,,
"RUSS_PLUS","Waste_Water_Industrial","n.a",,,,,,,,,,,,,
"RUSS_PLUS","Unattributed","n.a",,,,,,,,,,,,,
"SAFR_WHOL","Power_Gen_Coal","PJ",,,,,,,,,,,,,
"SAFR_WHOL","Power_Gen_Coal_Old","PJ","1516.474","1763.548","1321.341","1393.711","1097.908","832.314","299.773","71.226",,,,,
"SAFR_WHOL","Power_Gen_Coal_New","PJ",,,"680.691","1000.334","1655.904","1952.088","2146.813","2284.557","1996.536","1665.379","1278.01","1097.877","950.928"
"SAFR_WHOL","Power_Gen_Coal_IGCC_CCS","PJ",,,,,,,"8.642","15.586","51.298","84.264","138.427","175.917","228.634"
"SAFR_WHOL","Power_Gen_HLF","PJ","27.244","18.079","9.984","6.224","8.28","17.19","15.53","14.235","14.539","16.207","13.096","4.596","2.308"
"SAFR_WHOL","Power_Gen_LLF","PJ",,"20.532","22.483","60.606","55.892","39.875",,,"3.136","3.074","2.778","2.769","2.769"
"SAFR_WHOL","Power_Gen_HLF_CCS","PJ",,,,,,,,,,,,,
"SAFR_WHOL","Power_Gen_NatGas","PJ",,,,,"0","0","74.048","24.132","64.331","177.645","160.026","175.683","193.579"
"SAFR_WHOL","Power_Gen_Bio_Trad","PJ",,,,,,,,,,,,,
"SAFR_WHOL","Power_Gen_Bio_Trad_Old","PJ",,,"3.67","2.461","0.308","0.952","1.365","13.022","39.199","58.383","74.526",,
"SAFR_WHOL","Power_Gen_Bio_Trad_New","PJ",,,"0.751","1.368","3.809","3.511","7.691","23.52","58.345","83.559","105.784","125.311","145.6"
"SAFR_WHOL","Transformations_Coal","PJ","618.955","498.051","463.664","428.742","404.63","294.806","579.389","575.728","574.507","567.745","560.656","560.194","558.725"
"SAFR_WHOL","Transformations_HLF","PJ",,,,,,,,,,,,,
"SAFR_WHOL","Transformations_HLF_Refinery","PJ",,,,,,,,,,,,,
"SAFR_WHOL","Transformations_LLF","PJ",,,,,,,,,,,,,
"SAFR_WHOL","Transformations_NatGas","PJ","62.982","71.793","58.505","115.49","127.774","105.109",,,,,,,
"SAFR_WHOL","End_Use_Residential_Bio_Trad_Heat","PJ",,,,,,,,,,,,,
"SAFR_WHOL","End_Use_Residential_Bio_Trad_Cook","PJ","295.986","321.953","355.647","382.058","410.404","444.219","296.312","273.21","251.874","233.104","216.257","196.683","183.085"
"SAFR_WHOL","End_Use_Services_Bio_Trad_Heat","PJ",,,,,,,,,,,,,
"SAFR_WHOL","End_Use_Residential_Bio_Mod","PJ",,,,"0.744","2.767","4.727","8.817","14.905","23.509","34.395","46.825","60.977","77.393"
"SAFR_WHOL","End_Use_Residential_Coal_Heat","PJ","7.863","9.421","5.386","15.918","9.367","12.476","7.83","4.447","2.617","1.692","1.162","0.916","0.741"
"SAFR_WHOL","End_Use_Residential_Coal_Cook","PJ","55.038","65.946","37.705","116.659","84.65","144.794","120.796","101.185","77.553","50.222","35.471","29.626","23.961"
"SAFR_WHOL","End_Use_Services_Coal_Heat","PJ","38.388","42.416","21.159","66.194","45.633","77.163","69.619","62.153","55.825","51.449","47.576","42.291","36.48"
"SAFR_WHOL","End_Use_Residential_HLF","PJ","4.138","10.458","6.876","6.383","1.757","16.083","32.88","31.757","31.52","32.371","34.766","36.921","38.958"
"SAFR_WHOL","End_Use_Residential_LLF","PJ","35.358","41.106","47.728","45.508","37.037","35.409","27.392","21.192","15.979","13.249","12.748","12.047","12.077"
"SAFR_WHOL","End_Use_Residential_NatGas","PJ",,"0.756","1.543",,"0.965","1.249","0.234","1.327","3.169","5.481","7.607","9.68","12.045"
"SAFR_WHOL","End_Use_Industry_Coal","PJ","386.445","275.798","319.112","650.4","605.24","606.265","425.601","424.886","424.719","421.997","420.27","412.943","397.453"
"SAFR_WHOL","End_Use_Industry_HLF","PJ","77.765","29.952","40.046","39.216","35.255","60.016","20.961","26.815","32.612","32.804","29.41","29.1","28.206"
"SAFR_WHOL","End_Use_Industry_LLF","PJ","5.694","23.873","25.205","0.864","0.435","0.479","0","0","0","0","0","0","0"
"SAFR_WHOL","End_Use_Industry_NatGas","PJ","77.503","62.854","60.61","102.118","157.776","175.841","75.365","144.665","149.666","88.796","175.787","186.327","196.997"
"SAFR_WHOL","End_Use_Industry_Bio_Trad","PJ","57.989","63.988","66.259","72.103","77.44","83.817","68.606","74.05","80.161","87.485","95.57","102.063","105.792"
"SAFR_WHOL","CEMENT","Mt","7.4","9.037","10.315","14.6","12.864","14.835","19.101","24.375","30.436","32.135","34.111","34.661","34.877"
"SAFR_WHOL","STEEL","Mt","6","9.5","9.684","9.49","7.617","6.417","6.74","7.21","7.664","8.016","8.329","8.492","8.492"
"SAFR_WHOL","CUSM","Mt","0.308","0.307","0.331","0.32","0.308","0.305","0.302","0.32","0.349","0.353","0.334","0.358","0.374"
"SAFR_WHOL","PAPER","Mt","1.904","1.871","2.982","3.774","4.317","4.588","4.812","5.253","5.902","6.683","7.432","7.966","8.34"
"SAFR_WHOL","CHEM","Mt",,,,,,,,,,,,,
"SAFR_WHOL","CHEMBULK","Mt","1.377","1.348","0.981","0.861","0.762","0.974","1.149","1.31","1.487","1.681","1.946","2.279","2.654"
"SAFR_WHOL","AACID","Mt",,,,,,,,,,,,,
"SAFR_WHOL","NACID","Mt","0.5","0.5","0.727","0.768","1.387","1.387","1.398","1.449","1.542","1.625","1.725","1.943","2.138"
"SAFR_WHOL","Losses_Coal","Mt","174.8","206.211","224.2","244.986","254.522","258.55","244.416","240.577","223.294","213.902","200.275","195.492","183.233"
"SAFR_WHOL","Losses_Prod_Oil","Mt",,,,,,,,,,,,,
"SAFR_WHOL","Losses_Prod_Conventional_Gas","bln m3",,,,,,,,,,,,,
"SAFR_WHOL","Losses_Prod_Shale_Gas","bln m3",,,,,,,,,,,,,
"SAFR_WHOL","Losses_Distribution_Use","bln m3",,,,,,,,,,,,,
"SAFR_WHOL","End_Use_Transport_LDT_HLF","PJ",,"2.226","35.029","56.734","67.905","80.812","85.555","108.159","120.361","124.841","122.642","111.619","101"
"SAFR_WHOL","End_Use_Transport_LDT_LLF","PJ","280.045","323.766","303.215","320.925","353.148","359.473","287.477","310.134","332.067","356.077","374.28","381.444","384.543"
"SAFR_WHOL","End_Use_Transport_HDT_HLF","PJ","118.859","109.053","105.087","157.193","204.346","251.429","279.012","321.133","347.341","381.705","413.725","434.079","454.254"
"SAFR_WHOL","End_Use_Transport_HDT_LLF","PJ",,,,,,,"101.483","101.365","105.039","108.088","111.196","110.017","106.545"
"SAFR_WHOL","End_Use_Transport_MC_LLF","PJ","39.206","35.192","19.15","27.907","4.54","4.822","1.698","1.764","1.662","1.4","0.955","0.62","0.29"
"SAFR_WHOL","End_Use_Transport_AGR_HLF","PJ","30.968","39.585","29.903","27.26","25.097","33.508","35.913","33.641","31.121","28.145","25.18","22.099","19.569"
